intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2007-09-13:1449:3,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Valdés Pulido,neutral,1,neutral,1,neutral,1,compatible,alta,"llegan más permisos que los otorgados y, por lo tanto, la cifras de hace tres meses se incrementa en el tiempo","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",b5474510e8393a393fc6bf8e15538d80728e8edd3e90d32ff99690a1e8cb78ba,339
RPM-2015-07-14:6915:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,052d57806a55dace5e3495af73a48b4da6b84610ae07fb8e5d3d58661986f7b4,175
RPM-2005-08-11:361:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,hawkish,1,hawkish,1,hawkish,1,compatible,alta,su voto en esta oportunidad es por elevar la tasa en veinticinco puntos base,"R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",792448da34b2a083480a2dd69a1fc281760e60404d9d6fadc934da6ecdd5fbc7,2413
RPM-2014-08-14:6367:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,los indicadores de edificación presentan un deterioro menor que las expectativas del sector construcción,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",d96f2b89055d5a625175ed2a6d661247443b682c6d6415ac4436c379f1664204,339
RPM-2013-02-14:5363:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Miguel Fuentes Díaz,neutral,1,neutral,1,neutral,1,compatible,alta,no se presentan signos evidentes de una desaceleración,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",a06e82f7f895bfc24e55d44643ea0b972ea000e26fd483094fd5ab6114c67d26,316
RPM-2008-01-10:1633:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Leonardo Hernández Tagle,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"cree que podría resultar un poco prematuro subir más de 25 puntos base, puesto que se podría enfrentar, no a mucho andar, una fuerte desaceleración","R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",99afbf468fa55e334c944ca666d531e07c6e583e716d5ed51ebfa5d3b3a54ae4,1432
RPM-2008-06-10:1912:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Consejo del Banco Central de Chile,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"el Consejo del Banco Central de Chile, acordó aumentar la tasa de interés de Política Monetaria en 50 puntos base, hasta 6,75% anual","R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",4cf2b61168f39cb1f25bb0eea6228b940d5020f12f803b58dc524827646a7f88,2280
RPM-2010-04-15:3029:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"en materia de inflación, los registros dan cuenta de ligeros aumentos en el margen en Europa emergente, América Latina y Estados Unidos","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",ec132febc228e6d80877e6acf6c1177ef2a4bcfe23596367810cde9202e19a5f,2235
RPM-2010-01-14:2880:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Andrés Velasco Brañes,neutral,1,neutral,1,neutral,1,compatible,alta,"cualquier modificación pequeña en el comunicado debería apuntar a fortalecer esa señal, de modo que se consolide esa convergencia de tasas o de trayectoria","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",70aa225ddfcaec88468490a4946ea095baf1990d5902750142e0496c083f3719,1007
RPM-2014-05-15:6220:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,3502b3a823980c17e232e81ea23e1ff811c812aa395bad8d482974ee45ec3863,246
RPM-2013-08-13:5705:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,se mantiene el alza en los tramos largos de la curva de rendimiento de Estados Unidos de América tras las señales de retiro del programa de estímulo cuantitativo,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",05d7874fd1e4f4705952d46ac5e28ad6c50b4dd8daa09e88c70c845dbc09f030,3156
RPM-2011-04-12:3944:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,el alza de frutas y verduras obedece a que se está exportando gran parte de la producción,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",92065ffecfb44e36f2678410ba326d4a9b9ab9bfe02c930d676f84dc8dfbbf91,130
RPM-2011-01-13:3711:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"En su opinión, los efectos de la intervención en el tipo de cambio y la inflación no están plenamente decantados, por lo que estima prudente esperar a que ello ocurra antes de continuar con la normalización monetaria, que, de hecho, pudiera afectar dicho proceso de decantamiento.","R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",d0a8a5e6330b861385261684d94acbd6765e4d42e5e757cbf0b459ca07597a18,4296
RPM-2008-06-10:1884:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,debe tenerse cuidado con la interpretación precisa de cuánto pueden estar impactando en la inflación,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",32b40e62f1f627f75cb43f0ee94d64c40c267b5e0e6e852a5ca23ef6a2003dc2,1071
RPM-2015-12-17:7182:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Miguel Fuentes Díaz,neutral,1,neutral,1,neutral,1,compatible,alta,"la inflación SAE bienes exhibe sorpresas negativas en algunos ítems en particular. No obstante, el cuadro general la ubica en niveles históricamente altos","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",f87320435059a69987fe08b826e0c5462553cfb9f01e855061a9202cfe2179db,2173
RPM-2014-09-11:6438:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,dovish,1,dovish,1,dovish,1,compatible,alta,"se acuerda por unanimidad de los señores Consejeros reducir la Tasa de Política Monetaria en 25 puntos base, a 3,25% anual","R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",f0292431e50313ab289e85cd9dc5e2970e1a42c4e3bb355f4c8f69b3c8262d66,196
RPM-2011-01-13:3652:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,es necesario estar atentos a estos riesgos,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",530962ab7409ec15edfba39333419ad9843760e98448e20478d1274ff6dbc03f,848
RPM-2011-07-14:4174:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"la inversión, tanto la parte de construcción como la de maquinarias y equipos, mantiene su dinamismo","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",efd50d389998b279744855a48d6e2e8ff30cdebbc63cd89cdc53c96328609a7e,1934
RPM-2010-03-18:3011:3,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Luis Felipe Céspedes Cifuentes,neutral,1,neutral,1,neutral,1,compatible,alta,"el conjunto de antecedentes con que se cuenta en esta RPM apuntan, en su opinión, a actuar con cautela, en línea con lo sugerido en la Minuta de Opciones","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",bb4c4ef0c96b089d07ace109028f1593fb6ba7a0c92e13db56629e7ea479ba39,3156
RPM-2009-12-15:2826:3,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,Chile también presenta una inflación subyacente muy superior a la de otros países,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",7658e6ce0e2d33e5a80b1ec25f194fb224fe01be8a1de1cbcd7ccf030f646340,119
RPM-2015-12-17:7196:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,El Consejero señor Pablo García enfatiza la necesidad de mantener la coherencia a lo largo de la presentación.,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",0ddcc3f2ef752206ff887c9e825f75ecfe6c2a959f21ba933289da897b1b6b0c,606
RPM-2008-07-10:1923:5,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"estos valores son spot, 9 de junio y 9 de julio","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",a1827a3575446accd59a67c7edd11304dad0ef3d1632657810119d9f863d6f53,88
RPM-2015-03-19:6688:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,4fb393143c4e8830a2326f633ed4773c3191f80e3234026fa43ff6f3fe0346af,176
RPM-2012-02-14:4609:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,"Consulta, en consecuencia, si ello se traducirá en un cambio de la proyección para el presente año.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",004992a76a8e62f968a5f9a3861c43eaa18551eba69a14c9a20a86e6cabb73f3,404
RPM-2006-06-15:707:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Igal Magendzo Weinberger,neutral,1,neutral,1,neutral,1,compatible,alta,"los datos 3,9% y 6,3% nos informan de una velocidad de 5% aproximadamente en lo que llevamos del semestre","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",a5dfd526b97036431d6449ca93b743da523e9be62c0b94c4b87140cbc781e322,351
RPM-2010-07-15:3261:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"las expectativas de inflación, señala que las mesas de dinero a dos años y la Encuesta de Expectativas Económicas a veinticuatro meses continúan con estimaciones de inflación en torno a 3%","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",c23806d3859d3928e7831257b181af1aa3ffa86a0f57baa0a450b6442c65169e,3957
RPM-2013-08-13:5749:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,ee0cb3c2eb0c8887de6854a7b6683380f39436796fdd4bb68975d59ca871f0ee,174
RPM-2007-03-15:1160:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Beltrán de Ramón Acevedo,dovish,1,dovish,1,dovish,1,compatible,alta,estima que la mejor decisión es bajar la tasa de política monetaria en esta reunión y no esperar un mes más,"R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",cc23ed6ec7adc000c1885f682c9068ba9a6002c89abcfa53f604740dab72d530,3482
RPM-2010-12-16:3623:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,no se observa claramente una correlación tan directa entre ventas y colocaciones,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",f23096dd022ef901df8867489aa6d4a5a44044593cb40341d0465772990a42da,526
RPM-2009-03-12:2407:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"cuando los inventarios se están ajustando hacia abajo y después dejan de hacerlo, la tasa de crecimiento aumenta","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",c371d519ab744606dc1c6e84f967299788eda3d2589b77b0787ac5fe5e04cc3f,430
RPM-2006-11-16:986:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Vittorio Corbo Lioi,hawkish,1,hawkish,1,neutral,1,cambio_etiqueta,alta,"En este escenario, indica que, en su opinión, lo más razonable es mantener la tasa de política monetaria y seguir observando los acontecimientos, tanto en el frente de actividad como de precios, y sus implicancias en inflación proyectada, con el propósito de calibrar la política monetaria para","R4. Mantiene y propone quitar el sesgo al alza, sin adoptar un sesgo a la baja: N, conforme al caso mínimo de calibración v3.",ef6e78f9026d8cf1574f768190b0895485a147a2a0c837f2904e4c9fe27dde55,3226
RPM-2015-10-15:7065:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Diego Gianelli Gómez,neutral,1,neutral,1,neutral,1,compatible,alta,las tasas cortas -a 2 años- y las tasas largas -a 10 años- de las economías avanzadas se encuentran en niveles muy bajos,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",ba3b71e8022069623cd08cdd8f94e3becbdc8fb9aacfac847fd79ddaa06e15fe,912
RPM-2014-04-17:6150:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Miguel Fuentes Díaz,neutral,1,neutral,1,neutral,1,compatible,alta,"el IPC del mes de marzo registró una variación mayor que la esperada internamente, debido a las sorpresas provenientes de los ítems core","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",d4a229749f1c83399204d1c094e4db46d9432f3dadc6f685578480f6567d8e44,2947
RPM-2011-01-13:3692:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,la tasa de desempleo continúa cayendo y que ello se asocia en los últimos meses a factores estacionales,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",35fd1eedb8fbf65d6d395c71b669c9639b1a666acab8f06bb1c6bbe8cfe5f353,3861
RPM-2010-03-18:2981:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"el INE ha señalado que esta comparación no es válida, porque son muestras distintas, ponderadores distintos","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",30e04ec2e396dbd7bfc2453fc54b2bd2a7a9e1c042290230d1616fe22999eb92,1089
RPM-2009-08-13:2662:4,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,la variación en 12 meses de los registros de inflación ha seguido cayendo en las principales economías mundiales,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",36279f381e1c9a0470b886ab9dd766cfa99a55e999f2acc9288ddd084f5c8ece,770
RPM-2014-07-15:6336:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sebastián Claro Edwards,dovish,1,dovish,1,dovish,1,compatible,alta,el Consejero señor Sebastián Claro expresa que su voto es por bajar la TPM en 25 puntos base,"R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",17dc651dd9ae6b5f0f0e245c0311c7ec16e7deb13a0253e7a76476578e00bae3,4450
RPM-2015-09-15:7009:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Miguel Fuentes Díaz,neutral,1,neutral,1,neutral,1,compatible,alta,los efectos de la lluvia sobre el sector EGA fueron acotados,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",2b594cb2f7befcac42af5b0cc838f00836396d720e5cba87414b2f418606326b,663
RPM-2010-05-13:3120:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Felipe Larraín Bascuñán,neutral,1,neutral,1,hawkish,1,cambio_etiqueta,alta,"el Ministerio de Hacienda estima que lo más adecuado es mantener la Tasa de Política Monetaria en su nivel actual. No obstante, señala que es de opinión que en los próximos meses será necesario comenzar un proceso gradual de normalización de la política monetaria",R5. Recomienda mantener hoy y afirma como opinión propia que pronto será necesario iniciar la normalización gradual: H.,33359fca02523b08191b993342bb94efea5bb0364e1045e520c97b1e54b7928d,6723
RPM-2009-01-08:2293:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sebastián Claro Edwards,dovish,1,dovish,1,dovish,1,compatible,alta,el Consejero señor Sebastián Claro expresa que su voto es por bajar la Tasa de Política Monetaria en 100 puntos base,"R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",8fe215c0fc5da8effd69142614e2ecc5ca4d1ec84be69542b6fae7612ef34e49,6010
RPM-2008-12-11:2199:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,"que quiere destacar el Consejero señor Claro, es que cuando se observan estas caídas pronunciadas en la Tasa de Política Monetaria en muchos países, del orden de 100 ó 200 puntos base, 150 ó 75 puntos base o lo que corresponda, existe alguna relación entre el tamaño de estas caídas y lo","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",1a7e0818fcaab0b7d4d905f2464f5793f9b5ff07e57f51c14780bbc6b002ae6a,2338
RPM-2008-07-10:1971:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Enrique Marshall Rivera,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"Sin embargo, indica el Consejero señor Marshall que el riesgo de una intensificación de estos efectos de segunda vuelta ha aumentado debido a la sucesión de alzas a lo largo del tiempo y al nivel ya alcanzado por la inflación.","R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",b9c1cd1a8c5f3f5d9590ccfa3c7c519cb91a737ba32ca961f01af8ea88d59b56,6930
RPM-2008-07-10:1947:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"hay algunas situaciones dentro de la proyección, que han sorprendido al alza y que es aquella parte que se podría considerar de segunda vuelta","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",71e9015ad5450043f8ffd4d37db4eb0e6160a77b86bf2fbb168286a8bc1fb8b1,337
RPM-2011-10-13:4383:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,este movimiento a la baja de las tasas de interés chilenas habría respondido a una suerte de protección frente al deterioro del ciclo global,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",42299bbdd9ca0fa7d500686b4f9fffa5cff194df96c2e49939b52e07dfa3232b,659
RPM-2005-09-08:379:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"Al respecto, el Consejero señor Marfán, señala que se puede pensar que estas variaciones de tasa reflejan cambios de expectativas de inflación, o algo similar, y agrega que tiene una hipótesis alternativa y es que, de acuerdo a los comentarios de prensa por parte de los inversionistas","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",600b327ad7411edba4ce0dfb06cf8181319480479be3183de03bb212b266ff47,637
RPM-2015-01-15:6573:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,1,neutral,1,compatible,alta,"plantea la conveniencia de determinar si estas mantenciones afectaron la etapa de refinación, de fundición o la etapa previa de concentración","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",3a5de17b4359df874bdda56d2b1678ecacb7a8b71c4d0f233d13fc7489a83898,531
RPM-2009-07-09:2607:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Andrés Velasco Brañes,neutral,1,neutral,1,neutral,1,compatible,alta,"El Ministro de Hacienda señor Andrés Velasco interviene, respondiendo que los datos muestran exactamente lo contrario.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",19d0823c4b9da8042c93cfe898aa3bac3e3d2f5d7c3266cc6439730b4f713cf0,568
RPM-2015-12-17:7170:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,los datos exhibidos pueden presentar algún grado de rezago,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",40913761afade02d4b12ee0da847466ea1d9956f4e9814eefdbb9200b6a705ec,107
RPM-2015-05-14:6806:2,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,dovish,1,dovish,1,neutral,1,cambio_etiqueta,alta,"se acuerda por unanimidad de los señores Consejeros, mantener la tasa de política monetaria en 3.0% anual",R4/R6. Acuerdo institucional de mantención sin orientación futura dentro de la unidad: N. Ser acuerdo unánime o mantener 3% no produce D.,89312eb21ab0459241ebef141cbce3991a96040808a05ba851a569d01360da96,179
RPM-2006-02-09:591:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Enrique Marshall Rivera,hawkish,1,hawkish,1,hawkish,1,compatible,alta,vota por subir la tasa de política monetaria en 25 puntos base,"R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",c1b76674dc43f4371729214131bb395e305c65f49d66df106ecfe18e7adeee23,4192
RPM-2007-12-13:1573:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"El Consejero señor Manuel Marfán señala que en los gráficos entregados para esta Reunión, aparece otra forma de ver el spread, ya que éste no tiene mucha historia.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",47157db0a4c5aaec9daa2e4fb127323ea88e51ba82afe53cc54bfa848ff24672,848
RPM-2009-05-07:2509:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"con respecto a las tasas de largo plazo, se observan movimientos hacia el alza, particularmente en el caso de Estados Unidos","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",098881be6736911ebc5bc97c864c6aef691baf18ad09d7e897e75760349351bc,1326
RPM-2013-03-14:5401:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,dded127f78ddcb0aee1d7b4dec2968083a09f95f0f9358d91cd6157d5a204a37,813
RPM-2009-12-15:2833:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Luis Felipe Céspedes Cifuentes,neutral,1,neutral,1,dovish,1,cambio_etiqueta,alta,"Dado que se está en el mínimo efectivo para la TPM, plantea que la forma de entregar suficiente estímulo monetario a la economía es ajustando fuertemente la estructura de tasas del mercado, reduciéndola y/o generando suficientes expectativas de inflación que reduzcan las tasas reales hoy.",R2/R7. Identifica como riesgo principal un estímulo insuficiente y respalda usar mecanismos disponibles para entregar más estímulo si cae la inflación: D.,a9b15af0d3cefd14988060770375801c582a6e9978263a7979a73e8f780a69ab,3505
RPM-2007-04-12:1170:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,"el señor Presidente fija la fecha de la Sesión de Política Monetaria del mes de octubre de 2007, para el día 11 de ese mes",R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,95f2ca41c6042d0a86239f7831e282ecc02bbc9e8331cd796e7a9c24c6895f6c,365
RPM-2014-04-17:6121:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,dicho aumento responde a una recuperación de las posiciones bursátiles y de los precios de las viviendas,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",a4cbe3551a396aa0053395182cc81429e6bf0f2755652b9537c67a9e983bf0c0,315
RPM-2013-07-11:5649:1,data/auditoria/revision_humana_v3/fuente_humana_v2_extraida.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"la depreciación notoria y generalizada que se ha observado en todas las economías, en especial en aquellas que son exportadoras de commodities","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",37e1deca885cfd01e7b6e8018ce7775f1f0e3b3c9175dfb9cc9ac0cfb347e005,8290
