intervencion_id,inicio,fin,fragmento
RPM-2007-05-10:1260:1,1178,1817,"Sin embargo, al revisar el conjunto de indicadores alternativos de inflación subyacente, éstos muestran que las presiones observadas actualmente no serían persistentes ni estarían incubando efectos indeseados de segunda vuelta. Desde el punto de vista de las implicancias de política monetaria, esto ciertamente es coherente con haber quitado el sesgo a la baja de la Tasa de Política Monetaria, en un escenario que dada la evolución esperada de la inflación, contemplaba un aumento del impulso monetario. El mercado financiero ya ha internalizado parte de este escenario y, en consecuencia, ha elevado las tasas de interés de largo plazo."
RPM-2007-05-10:1260:1,3327,3881,"Por otro lado, indica que no se puede descartar que la reversión de los precios externos que han afectado significativamente a la inflación puedan ser de una magnitud y timming tal, que volvamos a un escenario de reducción de las presiones inflacionarias. En este escenario, en que se observan antecedentes que pueden generar tanto aumentos de la inflación, como disminuciones, señala el Vicepresidente señor José De Gregorio, le parece que la decisión más adecuada es mantener la Tasa de Política Monetaria en 5%, y por consiguiente vota en tal sentido."
RPM-2007-05-10:1261:1,1663,2995,"En paralelo, las diferentes medidas de expectativas de inflación se encuentran bien ancladas en torno al 3%. Hacia delante, indica el Presidente señor Corbo, el cierre progresivo de las brechas de capacidad que contempla el escenario base del IPoM de mayo, debiera contribuir a que la inflación IPCX1 siga aumentando para acercarse al 3%, durante el tercer trimestre del año, y converger al 3% en el horizonte de política, con un alza moderada en la Tasa de Política Monetaria a partir de sus valores actuales. En estas circunstancias, le parece que la evolución futura de la inflación del IPC estará afectada además, por la evolución de los precios de los combustibles y las tarifas reguladas; para los próximos meses, sólo por efecto base de comparación, se estima que ésta debiera descender a valores en torno al 2% en el segundo y tercer trimestre, para luego ir convergiendo gradualmente al 3%. Manifiesta que hacia delante será necesario estar atentos a la persistencia de los desarrollos recientes, para poder así validar las proyecciones del IPoM y evaluar el curso futuro de la política monetaria, para poder mantener la inflación en torno a la meta. En vista de lo anterior, el Presidente señor Vittorio Corbo señala que es razonable, en esta ocasión, mantener la tasa de instancia en 5%, por lo cual vota en consecuencia."
RPM-2007-06-14:1305:1,895,1539,"Con todo, señala el señor Consejero que aún es prematuro desentrañar si el cambio en las tasas de largo plazo es consecuencia de un fenómeno transitorio, por ejemplo un sell off, o si se trata de un cambio más duradero. En este último evento, los actuales precios financieros anticipan alzas en las tasas de política en todas las principales economías del mundo en el curso de este año. Señala que también es significativo, aunque con menor relevancia que lo anterior, que ha continuado aumentando el precio internacional de alimentos relevantes para los precios internos de Chile y que el precio del petróleo sería superior al que se percibía."
RPM-2007-06-14:1305:1,1797,2369,"En lo interno, comenta el Consejero Marfán que los mayores precios internacionales señalados, y un aparente realineamiento del precio interno de los remedios, parecen estar disipando el evento que se preveía en cuanto a que la inflación anual se ubicaría por debajo del 2% en el corto plazo. Señala que por la aplicación simple del principio de Taylor, de confirmarse esta evolución, se requeriría de un ajuste de la tasa de política monetaria a corto andar. La actividad, y particularmente la demanda interna, en tanto, han evolucionado con más dinamismo que el previsto."
RPM-2007-06-14:1305:1,2724,3151,"Agrega que todo lo anterior apunta de manera no ambigua a que el próximo movimiento de tasas en Chile debiera ser al alza. En este plano, señala que coincide con la Gerencia de División Estudios en que las opciones a evaluar en esta oportunidad son mantener o elevar la Tasa de Política Monetaria. Señala que los eventos que apuntan en la dirección de aumento son muy recientes, y falta aún evaluar su permanencia en el tiempo."
RPM-2007-06-14:1305:1,3283,3964,"Le parece al Consejero señor Marfán, que un aumento de tasas en esta oportunidad, sólo podría justificarse por un cambio muy profundo en el escenario base y le parece también que, a menos de un mes de haber presentado el IPoM, se deberían incorporar o evaluar más antecedentes para tomar una decisión tan fuerte como esa. Por esta razón, cree conveniente mantener en esta oportunidad la tasa de política monetaria tal como por lo demás espera la mayor parte del mercado, pero introducir claramente un sesgo al alza en el Comunicado. Por estas razones, el Consejero señor Manuel Marfán manifiesta que su voto es por mantener la Tasa de Política Monetaria en su nivel actual de 5,0%."
RPM-2007-10-11:1504:2,0,862,"El Gerente señor Igal Magendzo señala que en este momento no podría dar una respuesta definitiva, pero le parece difícil identificar en que consiste un efecto de segunda vuelta, pero le parece que las medias podadas darían una indicación de lo que está pasando con la inflación más de tendencia, más allá de los shocks a precios específicos que se están observando. En cuanto a las expectativas de mercado, el Gerente de Análisis Macroeconómico señor Magendzo comenta que para esta ocasión, la mayoría del mercado espera una mantención de la Tasa de Política Monetaria y en el caso de los operadores de las mesa de dinero un 80% espera una mantención de la tasa versus un 20% que apuesta a un incremento. Las otras encuestas como la de expectativas, un 70% espera la mantención y un 30% el alza, y en el caso de Bloomberg y Reuters los porcentajes son similares."
RPM-2007-10-11:1508:3,0,139,"A continuación, el Presidente don Vittorio Corbo, solicita al Gerente de División Estudios que presente las Opciones de Política Monetaria."
RPM-2007-10-11:1519:1,2598,3419,"De otra parte, las expectativas de inflación de mediano y largo plazo se mantienen ancladas en torno al 3% anual, coherentes con un aumento transitorio de la inflación. Indica el señor Presidente que con este cuadro, decidir el curso de la política monetaria no resulta fácil y concuerda con la Minuta de la Gerencia de División Estudios que las opciones a que se enfrentan hoy son subir la tasa en 25 puntos base o mantenerla. Señala que los argumentos a favor de subirla siguen siendo los altos registros de inflación de los últimos meses, por la inusual persistencia que han mostrado los shocks de oferta y los riesgos que esto conlleva para la inflación proyectada por eventuales efectos de segunda vuelta en otros precios de bienes y servicios, salarios y expectativas de inflación de largo plazo del sector privado."
RPM-2007-10-11:1519:1,3563,4024,"En estas circunstancias, el principal activo con que se cuenta, expectativas de inflación de mediano y largo plazo ancladas en torno al 3% anual, es también el principal riesgo, es decir que las expectativas comiencen a alejarse en forma persistente de ese 3%. Agrega que para controlar este riesgo habría que volver a subir la Tasa de Política Monetaria en 25 puntos base. Sin embargo, señala el señor Presidente que también existen argumentos para mantenerla."
RPM-2007-10-11:1519:1,4381,5251,"De otra parte, existe el riesgo destacado en la versión reciente del WEO, que la desaceleración de la economía mundial se profundice con efectos negativos en el dinamismo de la actividad interna, en el precio de los productos primarios, incluidos los alimentos y en las tasas de interés de los países industriales. En consecuencia, ponderando estas dos opciones, cree también que en esta ocasión lo apropiado es mantener la Tasa de Política Monetaria a la espera de acumular más antecedentes para poder calibrar las proyecciones de inflación para el horizonte de política. Estima eso sí, que el Comunicado debería destacar la preocupación del Banco Central de Chile, por los eventuales efectos del salto observado en la inflación a otros precios, salarios y expectativas de inflación. Por lo anterior su voto es por mantener la Tasa de Política Monetaria en 5,75% anual."
RPM-2007-12-13:1602:1,0,2559,"El Gerente de División Estudios Subrogante señala que en las Reuniones de Política Monetaria de octubre y noviembre, el Consejo acordó mantener la Tasa de Interés de Política Monetaria en 5,75% anual. En esta última ocasión, se consideró que el conjunto de antecedentes disponibles sugeria que, aunque la inflación era elevada, los precios de algunos alimentos, tanto perecibles como no perecibles, que habían sido uno de los causantes principales de su incremento, comenzaban a dar señales de reversión. A su vez, las expectativas de inflación a mediano y largo plazo se mantenían ancladas en torno al 3% anual. El crecimiento de la actividad económica, en tanto, era menor al proyectado en el último Informe de Política Monetaria, lo que iba más allá del desempeño de algunos sectores específicos, y el dinamismo del consumo daba señales de reducirse. Además, se indicó que se había deteriorado la percepción de los mercados financieros internacionales acerca de los problemas asociados a la crisis subprime. El comunicado respectivo indicó que la trayectoria futura de la Tasa de Política Monetaria dependería, en particular, del desarrollo del escenario internacional, de la eventual propagación de los recientes shocks inflacionarios a otros precios y expectativas, y de la evolución de la brecha de capacidad. Indica el señor Magendzo que desde la Reunión anterior, las principales novedades son las siguientes: • En el escenario internacional, se han acentuado las preocupaciones respecto de los efectos de la crisis subprime sobre los mercados financieros y sus consecuencias sobre el crecimiento de las economías. Frente a este escenario, el Tesoro de Estados Unidos de América anunció que congelaría las tasas de los créditos más comprometidos y, esta semana, la Reserva Federal volvió a recortar en 25 puntos base su Tasa de Política Monetaria. Las perspectivas de desaceleraciones más significativas en crecimiento y la mayor preferencia por activos más seguros se han reflejado en una caída de las tasas de interés de los Bonos del Gobierno de Estados Unidos de América. Las Tasas Libor en países desarrolladas, en tanto, han ampliado sus márgenes respecto de sus Tasas de Política, reflejo de que los problemas de liquidez se mantienen, motivando el anuncio de parte de un conjunto de bancos centrales, incluyendo la FED y el Banco Central Europeo, de acciones coordinadas que contribuirían a aliviar esta situación. • El precio del petróleo WTI se redujo, situándose por debajo de los niveles máximos registrados la tercera semana de noviembre."
RPM-2007-12-13:1602:1,2797,3350,"Este aumento, sin embargo, sería de carácter temporal, considerando el incremento significativo de las superficies plantadas, lo que reduciría el precio de este grano en el futuro. • En el mercado financiero nacional, la publicación de los datos de IPC y actividad a comienzos de diciembre provocaron leves cambios sobre las expectativas del mercado acerca de la evolución de la Tasa de Política Monetaria, anticipándose un aumento de 25 puntos base en el primer trimestre del 2008. Las tasas nominales de interés no han mostrado cambios significativos."
RPM-2007-12-13:1602:1,6593,7404,"Agrega que ello dibuja un escenario en que durante los próximos meses la inflación seguirá alta, pero en el que las presiones inflacionarias de mediano plazo podrían ser menores que las antes anticipadas. En este contexto, y con los antecedentes disponibles a esta Reunión, las opciones que parecen plausibles son mantener la Tasa de Política Monetaria en su nivel actual o bien aumentaría en 25 puntos base. Menciona el señor Magendzo que al igual que en los meses anteriores, la principal justificación para aumentar la Tasa de Política Monetaria en esta Reunión, continúa siendo el riesgo de persistencia y propagación del severo shock inflacionario. Este riesgo se ha incrementado en la medida en que la inflación anual ha continuado aumentando por sobre lo esperado, tanto por el Banco como por el mercado."
RPM-2007-12-13:1602:1,8397,11119,"No obstante, el escenario de corto plazo considera que la inflación IPCX1 continuará aumentando en el primer trimestre del 2008. Añade el señor Gerente que también se puede argumentar que un aumento de la Tasa de Política Monetaria reduce el riesgo de posibles efectos de propagación de los elevados niveles de inflación que hagan peligrar la consecución de la meta en el horizonte de política, argumento que incluso cobra más fuerza dado los niveles que ha alcanzado la inflación. Además, incluso considerando la dificultad que las sorpresas inflacionarias imponen para su lectura, las expectativas de inflación a distintos plazos han persistido por sobre el valor meta y han mostrado recientemente incrementos marginales. En este contexto, subir la Tasa de Política Monetaria podría entenderse como una medida preventiva, que reafirma el compromiso del Banco Central de Chile con la meta, y que serviría para reducir la probabilidad de aumentos adicionales en las expectativas de inflación del mercado, los que, por sí mismos, pudieran requerir de acciones de política monetaria. A lo anterior, agrega el señor Magendzo que los datos de cuentas nacionales del tercer trimestre llevaron a reevaluar el comportamiento del consumo privado y de la demanda interna —en especial por el mayor nivel del consumo a lo largo del año— y que los indicadores de consumo de octubre mostraron un repunte importante respecto de las bajas tasas de crecimiento anual de septiembre. De esta forma, es posible plantear que el comportamiento del consumo no parece coherente con la caída que ha mostrado el ingreso privado disponible en términos reales — por la elevada inflación— lo que se ve reflejado en un dinamismo del crédito de consumo que, si bien se ha atenuado, continúa elevado. En este sentido, un aumento de la Tasa de Política Monetaria podría justificarse por eventuales presiones inflacionarias provenientes del lado del consumo y para prevenir una desaceleración más abrupta de la demanda interna en el futuro. No obstante, es posible que el consumo reaccione con rezagos y veamos una desaceleración más pronunciada en los próximos meses. Por último, cabe reiterar que la Tasa de Política Monetaria se ubica en la parte baja de un rango de estimaciones para la Tasa de Política Monetaria neutral. En contraposición a todo lo anterior, señala el señor Gerente que existen elementos que apuntan a que es posible que la inflación vuelva al nivel meta dentro del horizonte de política, sin que sea necesaria un alza de la Tasa de Política Monetaria hoy. En particular, destaca que en el tercer trimestre del año las holguras habrían sido menos estrechas, lo que hace prever menores presiones inflacionarias para el mediano plazo."
RPM-2007-12-13:1602:1,11487,12198,"Estas mayores holguras también se evidencian en el aumento del desempleo que reporta el Instituto Nacional de Estadísticas en los últimos datos, en un contexto de escasa creación de empleos y aumentos de la fuerza de trabajo. Agrega el señor Magendzo que también podría plantearse que no existe evidencia aún que favorezca el argumento de subir la Tasa de Política Monetaria como medida preventiva de efectos de segunda vuelta que hagan peligrar la meta de inflación, especialmente porque éstos aún no son del todo evidentes. Por un lado, indica que las distintas medidas de expectativas de inflación, aunque con el comentado incremento, aún se encuentran ancladas cerca de 3% a todos los horizontes relevantes."
RPM-2007-12-13:1602:1,12755,14172,"Como se ha mencionado antes, indica que un deterioro más pronunciado del escenario internacional podría eventualmente llevar a una actividad interna más débil, una caída en los precios de los bienes primarios, incluidos los de los alimentos que son referencia para el IPC, y nuevas bajas en las tasas de interés externas, entre otros factores. Así, podría argumentarse que mantener la Tasa de Política Monetaria hoy es la reacción a un riesgo deflacionario de mediano plazo, cuya probabilidad ha aumentado y cuyos efectos podrían ser muy significativos. Finalmente, menciona el señor Magendzo que como es habitual, también existen consideraciones tácticas. En primer término, indica que puede ser prudente esperar más información antes de decidir un aumento de la Tasa de Política Monetaria, especialmente por la cercanía del nuevo ejercicio completo de proyecciones que se realizará para el Informe de Política Monetaria. En segundo lugar, señala que el mercado espera en su gran mayoría una mantención de la Tasa de Política Monetaria en esta oportunidad. Comenta que aumentarla, podría tener efectos indeseables sobre los precios de los activos financieros y la volatilidad de los mismos, en un contexto de alta incertidumbre en los mercados financieros internacionales. Por último, agrega el señor Gerente que el sesgo neutro del último comunicado, implica la ausencia de una restricción evidente en esta Reunión."
RPM-2007-12-13:1607:2,1094,2271,"Estima el señor Jadresic que la decisión a tomar es difícil y que hay serios riesgos en cada caso. Señala que adoptándose cualquiera de las opciones y lo que pueda ser necesario hacer por la Política Monetaria en meses posteriores, si se aumenta la tasa de interés y se da la situación de deterioro internacional, será preciso revertir ese aumento de tasa de interés. En el caso que se mantenga la tasa de interés y la expectativa de inflación de segunda vuelta termine siendo más alta, será preciso arrepentirse de no haber usado este tiempo para empezar desde ya a combatir el desarrollo de la inflación de expectativas. En este contexto de serias dudas añade el señor Jadresic que ciertamente hay que balancear ambas cosas, y le hace fuerza la sabiduría popular que dice “ante la duda abstente” y bajo esas condiciones, tiende a recomendar en el margen una política más parsimoniosa y valorar, como dijo el señor Klaus Schmidt-Hebbel, la opción de esperar. Dicho eso y si se tomara ese camino, señala que es muy importante cómo se comunicará esta decisión al público y precisa que en particular, se debe señalar un fuerte compromiso del Banco con el control de la inflación."
RPM-2007-12-13:1611:1,2525,5030,"Agrega que no es posible todavía desentrañar si ese aumento se debe a expectativas más elevadas, o bien, a una prima de riesgo de inflación más alta. Comenta el señor Consejero que las implicancias de política de uno y otro caso son distintas, pero en las actuales circunstancias, el Banco Central de Chile no puede permitir un desanclaje de expectativas y, por esa razón, que considera suficientemente poderosa, vota en esta ocasión por un aumento de 25 puntos base en la Tasa de Política Monetaria, pero dado que se basa en un problema de anclaje de expectativas, el comunicado deberá reflejar que es ésta y no otra la razón de la decisión, si es que resulta ser mayoritaria. Una explicación clara permitirá al mercado descifrar que esta decisión no implica un sesgo particular respecto de futuras decisiones y que, de ajustarse las expectativas, perfectamente podría revertirse en un plazo breve. Señala el señor Consejero que desea añadir algunas observaciones. Primero, quiere hacer suyo el planteamiento que hizo el Gerente de Mercados Financieros Nacionales, señor Beltrán De Ramón, y lo quiere incorporar a su voto, especialmente porque lo identifica el énfasis en la forma de leer el tema de expectativas de inflación. En segundo lugar, menciona que se está ad portas de presentar al Senado el próximo Informe de Política Monetaria y estima que allí se debiera ser especialmente claros respecto de cuáles son las implicancias para efectos de la yieid curve y el empinamiento de la curva de Tasa de Política Monetaria cuando la fuente para las decisiones de Política Monetaria es un cierre de brechas, o que hay temor de un alza de expectativas, porque en ese caso es muy distinta la historia hacia delante que se puede contar. Por último, agrega el señor Marfán, que la función que al Consejo del Banco Central de Chile le compete, no tiene como objetivo metas cambiarias, pero no por ello es posible despreocuparse de las consecuencias que tiene sobre el tipo de cambio las decisiones que se tomen. A su juicio, cuando el riesgo que se enfrenta es de desanclaje de expectativas, es mejor actuar antes y preventivamente, porque de no hacerlo, el costo de tener que actuar más adelante significa mayores consecuencias, mayor volatilidad y probablemente, mayor desalineamiento sobre los precios relativos. En este sentido, agrega el señor Marfán, no le parece que una decisión de aumentar la Tasa de Política Monetaria en esta oportunidad, implique un efecto sobre el tipo de cambio de largo plazo."
RPM-2007-12-13:1613:1,0,397,"El señor Presidente agradece al staff y recalca lo difícil que es la situación en que se encuentran. Menciona que en el último mes se ha recibido un conjunto de noticias significativas, tanto del ámbito externo como interno, y de variadas implicancias sobre la Política Monetaria. Como ya se ha señalado y se discutiera esta mañana en varias intervenciones, el escenario externo se ha deteriorado."
RPM-2007-12-13:1613:1,1523,2190,"Los aumentos de la inflación subyacente, que si bien se espera se disipen a lo largo del próximo año, en particular hacia el segundo semestre, llama la atención sobre los riesgos de filtración de los shocks inflacionarios a otros precios, generando indeseados efectos de segunda vuelta y sobre expectativas. En ese escenario, agrega el señor Presidente, la decisión de hoy día es particularmente compleja, pues los riesgos y novedades tienen diferentes implicancias sobre la política monetaria. Por lo tanto, el juicio que lleve a tomar la decisión de Tasa de Interés hoy día, debería ponderar las señales mixtas que se observan sobre las perspectivas inflacionarias."
RPM-2007-12-13:1613:1,2573,4461,"No obstante, a su juicio el hecho de primera importancia es que la inflación, así como la mayoría de las mediciones de inflación subyacente, son elevadas, y hay riesgo de traspasos muy nocivos para el adecuado cumplimiento de la meta en el horizonte de política. Agrega que aún ese no es el caso, en particular dado que la evolución de los costos laborales unitarios se encuentra dentro de rangos coherentes con la convergencia de la inflación a 3% en un plazo de dos años, pero se debe mitigar el riesgo con la política monetaria. Indica el Presidente señor De Gregorio, que en los meses venideros se debe ser particularmente cuidadosos en evaluar el impacto de la evolución de la inflación y de los costos, así como la evolución de la actividad, los cuales pueden tener implicancias contrapuestas sobre el curso de la política monetaria necesario para cumplir con la meta. Agrega finalmente que, dado que en su opinión el mayor riesgo hoy día es que la inflación se propague más allá de lo razonable, cree que se justifica un alza de la tasa de interés de 25 puntos base. Si la economía estuviera en una senda de dinamismo como el que se preveía unos meses atrás, se podría pensar en un alza mayor, o en un sesgo hacia alzas de tasas futuras. En caso de esperar, se tiene el riesgo que, en el escenario más probable, haya que subir la tasa en el futuro y en caso que el panorama inflacionario se deteriore, puede ser necesario hacer un ajuste bastante más severo y costoso en el futuro. Pero, ese no es el caso y por ello le parece adecuada un alza de solo 25 puntos base y un comunicado sin sesgo, el cual provea la suficiente flexibilidad sobre el curso de la política monetaria orientado a cumplir con la meta de inflación. Por tanto, el Presidente señor José De Gregorio señala que por unanimidad, el Consejo acuerda subir la Tasa de Política Monetaria en 25 puntos base a 6% anual."
RPM-2007-12-13:1614:1,0,708,"En mérito de lo anterior, el Consejo adopta el siguiente Acuerdo: 116-01-071213 - Tasa de Política Monetaria. En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile, por unanimidad de sus miembros, acordó aumentar la Tasa de Interés de Política Monetaria en 25 puntos base a 6% anual. Comunicado “En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó aumentar la tasa de interés de política monetaria en 25 puntos base, a 6% anual. Esta decisión es necesaria para reducir los riesgos de propagación de la mayor inflación actual hacia costos y expectativas, de manera de asegurar que la inflación converja a 3% anual en el horizonte de política."
RPM-2007-12-13:1614:1,1115,2156,"Lo anterior configura un panorama externo relevante para la economía chilena que, aunque se mantiene positivo, presenta mayores riesgos de un escenario adverso. En lo interno, la información disponible apunta a que el crecimiento de la actividad en el segundo semestre será menor que el proyectado en el último Informe de Política Monetaria, situación que va más allá del desempeño de algunos sectores específicos. Sin embargo, por el lado de la demanda interna, tanto el consumo como la inversión se mantienen dinámicos. El empleo asalariado sigue creciendo, aunque a tasas más reducidas, y las condiciones financieras internas no muestran cambios relevantes. El Consejo estima oportuno señalar que la trayectoria futura de la TPM dependerá de la nueva información que se acumule y de sus implicancias sobre la inflación proyectada. De particular importancia para esto será el desarrollo del escenario internacional, la evolución de las brechas de capacidad y la eventual propagación de los recientes shocks inflacionarios a otros precios.”"
RPM-2008-01-10:1618:1,8061,9359,"Con respecto al precio del trigo, se aprecia un movimiento al alza en términos de proyección, mientras que el precio del maíz se mantiene relativamente estable. En cuanto a las expectativas de Tasas de Política Monetaria, el Gerente señor Lehmann señala que el mercado se ha ido moviendo hacia una visión de tasas más bajas y de hecho, mayoritariamente el mercado anticipa que en la próxima reunión de la Reserva Federal del 30 de enero, se efectúe un recorte de 50 puntos base, y un 10% estima que pudiera haber un recorte de 75 puntos base. Por otra parte, el señor Lehmann señala que las tasas a largo plazo en Estados Unidos de América, se han ajustado fuertemente, en especial la tasa de interés nominal para papeles a diez años, aproximadamente en 38 puntos base. Por su parte, indica el Gerente señor Lehmann que la tasa real se ha ajustado aproximadamente en la misma magnitud. Agrega que en Europa y Japón los movimientos han sido algo menores, derivados de expectativas de movimiento de tasa de política monetaria distintos en uno y en otro caso o por efecto de la evolución de la actividad algo más desacelerada en Estados Unidos de América que en el resto de las regiones. Indica que en particular en Europa, la tasa se ha ajustado en torno a 20 puntos base y en Japón en 4 puntos base."
RPM-2008-01-10:1629:1,0,732,"El Gerente de División Estudios señala que en la última Reunión de Política Monetaria, el Consejo decidió aumentar la Tasa de Política Monetaria en 25 puntos base, decisión que se motivó en la necesidad de prever una propagación indeseada de los shocks inflacionarios recientes a los precios de otros bienes y a las expectativas de inflación. Indica el señor García que desde la Reunión anterior, las principales noticias que se han acumulado son las siguientes: • En el ámbito internacional, los indicadores del mes dan cuenta de un panorama más debilitado para la economía mundial, reflejado en las cifras efectivas de Estados Unidos de América y en las expectativas de consumidores y empresas de las principales zonas económicas."
RPM-2008-01-10:1629:1,1341,1848,"El riesgo de iliquidez de fin de año se evitó con las intervenciones anticipadas y coordinadas de los bancos centrales de los principales países desarrollados. La preocupación por una desaceleración más pronunciada de lo anticipado en el crecimiento de Estados Unidos de América ha fortalecido las expectativas de relajamientos adicionales en la política monetaria de esa economía. De hecho, las tasas de interés de largo plazo, especialmente en Estados Unidos de América, han caído de manera significativa."
RPM-2008-01-10:1629:1,2046,7594,"En Chile, las principales novedades han sido una muy significativa sorpresa inflacionaria y un ritmo de actividad económica algo superior a lo esperado. • Con esto, la estructura de tasas en pesos y en UF se ha alterado de manera importante en los últimos días, con trayectorias implícitas forward para la inflación y la Tasa de Política Monetaria superiores a las observadas hace un mes. Otros indicadores de expectativas privadas han reaccionado de forma más tenue. El peso ha mostrado una apreciación relevante en los días recientes. Comenta el Gerente de División Estudios señor Pablo García que adicionalmente, esta Reunión de Política Monetaria coincide con la preparación del IPoM de enero, el cual contiene como elementos principales un importante incremento en la proyección de inflación anual de corto plazo, que se refleja en una variación proyectada sobre 7% del IPC promedio durante el año 2008. Sin embargo, indica que se prevé que la inflación anual alcanzará el rango de tolerancia hacia principios del 2009. Señala el señor García que estas proyecciones son coherentes con un ritmo de expansión económica cercana a la tendencia, así como con una gradual normalización de la expansión de la demanda interna. Además, se contemplan aumentos adicionales de la Tasa de Política Monetaria en los próximos trimestres, cuyo grado de transitoriedad dependerá de la velocidad del retorno de la inflación hacia la meta, considerando una Tasa de Política Monetaria neutral de mediano plazo de 6%. Agrega el señor García que dados los antecedentes acumulados desde la última Reunión de Política Monetaria, se considera que las opciones más plausibles para esta ocasión corresponden a un incremento de la Tasa de Política Monetaria de 25 puntos base, similar a los efectuados en circunstancias anteriores, o un incremento mayor de 50 puntos base. Manifiesta que la opción de considerar un aumento de la Tasa de Política Monetaria en esta ocasión, se justifica fundamentalmente por el escenario macroeconómico contenido en el Informe de Política Monetaria que está en proceso. En particular, las perspectivas de inflación para los próximos trimestres se han modificado de manera significativa respecto, tanto del IPoM de Septiembre, como de las consideradas en la Reunión de Política Monetaria anterior, revelando que el diagnóstico de la Gerencia de División Estudios es que las sorpresas inflacionarias de los últimos meses tendrán una persistencia mayor que la anticipada en los registros anuales de inflación venideros. En este contexto, indica que un incremento de la Tasa de Política Monetaria es el mecanismo mediante el cual la política monetaria permite que la inflación del IPC retorne a la meta dentro del horizonte habitual de política. Manifiesta el señor Gerente de División que la mantención de la Tasa de Política Monetaria en su nivel actual no se justifica, puesto que en el escenario más probable ello conllevaría a aumentos posteriores, probablemente más agresivos de forma de lograr cumplir con la meta de inflación. Asimismo, señala que la significativa magnitud y persistencia de la desviación de la inflación con respecto al rango de tolerancia, implica que la mantención de la Tasa de Política Monetaria en su nivel actual, aumenta el riesgo que la convergencia de la inflación al rango meta se materialice más allá del horizonte de política monetaria, lo que sería incongruente con la forma como el Banco Central de Chile ha decidido implementar su política monetaria de metas de inflación. Indica el señor García que solo en el caso de que se tuvieran antecedentes firmes que se producirá un deterioro cíclico significativo en los próximos trimestres, fundamentalmente provocados por el impacto de un escenario global menos favorable, se podría sugerir una mantención de la Tasa de Política Monetaria a la espera de más antecedentes, pero señala que en las discusiones internas y en la evaluación del IPoM, esta eventualidad aún parece acotada. Indica que además, en caso de materializarse este escenario internacional deteriorado, la Tasa de Política Monetaria podrá reaccionar, debido a que un incremento en esta ocasión no inhibe acciones futuras en otra dirección, si las circunstancias así lo ameritan. Agrega el señor García que un incremento de 25 puntos base probablemente sea el adecuado para enfrentar el escenario de mayor inflación contenido en el IPoM. De hecho, señala que un incremento de esta magnitud permite estar a la espera de mayores antecedentes respecto de la marcha de la economía mundial y su eventual efecto en economías emergentes y en Chile. Sin embargo, señala que en la configuración de riesgos al escenario base, sigue estando presente, con mayor relevancia que en meses anteriores, la necesidad de evitar que la propagación de las sorpresas inflacionarias recientes se manifieste excesivamente en precios y costos futuros, lo que puede sugerir una instancia de política monetaria más restrictiva que solo un incremento de 25 puntos base. De manera similar, aunque aún no se perciben antecedentes al respecto, una aceleración salarial excesiva, desencadenada por la elevada inflación reciente, también podría poner en cuestión la convergencia inflacionaria en el mediano plazo. Indica el señor García que esta eventualidad podría acotarse con un incremento mayor de la Tasa de Política Monetaria. Finalmente, menciona el Gerente de División señor García que no se estima que haya evidencia concluyente que las expectativas de inflación privadas de largo plazo se hayan alejado de la meta."
RPM-2008-01-10:1636:1,65,712,"Menciona el señor Consejero que en el ámbito externo ha habido correcciones importantes en los mercados bursátiles y se aprecia un panorama más debilitado para el crecimiento, especialmente en los Estados Unidos de América. Agrega que con ello la novedad la constituyen las noticias que se han concentrado más en el sector real que en el financiero, respecto de la Reunión de Política Monetaria anterior. Señala que las perspectivas de mayores reducciones de la Tasa de Política Monetaria en los Estados Unidos de América tienden a reflejar esa realidad. Por su parte, los precios del petróleo y del cobre han vuelto a sorprender con nuevas alzas."
RPM-2008-01-10:1636:1,1210,3032,"Indica el señor Consejero, que con ello resulta más difícil descifrar si el diferencial de tasas nominales y en UF responde solo a una mayor compensación inflacionaria futura o si también incluye el efecto de reverberaciones de un ajuste de portafolio. Menciona también, que el mercado ha decodificado la nueva información, anticipando nuevas alzas de la Tasa de Política Monetaria por parte del Banco Central de Chile, con efectos de corto plazo sobre el tipo de cambio nominal y los indicadores bursátiles. Agrega que las señales que dé el Banco serán importantes para despejar cuánto se percibe como transitorio y cuánto requiere de un ajuste de políticas. Menciona que desde esta perspectiva, la cercanía del IPoM da una buena oportunidad de clarificar el marco de proyecciones, los riesgos que es posible anticipar y el ámbito de políticas consistente con el escenario base. • U Comenta el Consejero señor Marfán, que resultará particularmente importante dar claridad a que a la combinación de que habrá una reducción relevante en la proyección rango de crecimiento, respecto del informe del mes de septiembre, por una parte, y que durante algún tiempo la tasa de política neutral se ubicará por sobre su valor de largo plazo. Es decir, no necesariamente aumentos de Tasa de Política deberían decodificarse como un sesgo contractivo en este contexto. Señala que concuerda con la Gerencia de División Estudios en que en esta oportunidad corresponde elevar la tasa de política, siendo las opciones a analizar si ese aumento debe corresponder a 25 o a 50 puntos base. Menciona el señor Consejero que decisiones de 50 puntos base, como las que se tomaron en diciembre de 2003 y enero de 2004, deben reservarse para corregir desviaciones claras de las expectativas de inflación anual a 24 meses plazo, respecto de la meta."
