synthetic_id,fecha_ficticia,etiqueta_provisional,familia_provisional,texto,cita_textual_origen,justificacion_origen,grupo_texto_normalizado,estado_revision_v3,autorizado_entrenamiento
SYNTH_00477,2024-06-18,neutral,Transmisión financiera: mantención unánime de la Tasa de Política Monetaria (TPM) coherente con el corredor del IPoM,"Al examinar el canal de transmisión financiera, los Consejeros revisaron la curva swap promedio cámara, el costo del fondeo interbancario y el diferencial de tasas con la Fed. La mayoría concluyó que el traspaso a las colocaciones comerciales e hipotecarias es coherente con una postura monetaria neutral y que la Tasa de Política Monetaria (TPM) debe mantenerse en un nivel coherente con el corredor de la TPM del IPoM, con el IPCSAE (sin volátiles) evolucionando en línea con lo previsto y con expectativas a 24 meses perfectamente ancladas en la meta de 3%. Se señaló que la curva swap promedio cámara no anticipa desviaciones significativas respecto del corredor. Por unanimidad, el Consejo acordó mantener la TPM, concluyendo que la postura actual es coherente con el corredor del IPoM.","Por unanimidad, el Consejo acordó mantener la TPM, concluyendo que la postura actual es coherente con el corredor del IPoM","La unidad, en el marco de transmisión financiera, mantiene la TPM en coherencia con el corredor del IPoM con expectativas ancladas, sin sesgo direccional identificable (Neutral).",4ecd00ad28a8d0c2,pendiente,no
SYNTH_00479,2022-09-06,hawkish,Voto dividido: aceleración del ritmo de alzas del nivel de la tasa de política hacia nivel fuertemente contractivo para evitar efectos de segunda vuelta,"En la votación de la Reunión de Política Monetaria (RPM), tres Consejeros respaldaron acelerar el ritmo de alzas del nivel de la tasa de política hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta en salarios y precios, argumentando que el IPCSAE (sin volátiles) permanece muy por sobre la meta y que las expectativas de las encuestas EEE y EOF muestran señales de desanclaje. Dos Consejeros se inclinaron por una opción más cauta, señalando que la brecha de actividad se ha ido cerrando y que algunos sectores muestran un dinamismo débil, por lo que preferían un ritmo de alzas más gradual. La mayoría reafirmó que no se considerarán recortes hasta que el IPCSAE converja al 3% a dos años y acordó aumentar el nivel de la tasa de política en 100 puntos base.",tres Consejeros respaldaron acelerar el ritmo de alzas del nivel de la tasa de política hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta en salarios y precios,La unidad registra voto dividido y la postura mayoritaria respalda acelerar las alzas del nivel de la tasa de política hacia terreno fuertemente contractivo ante el riesgo de efectos de segunda vuelta (Hawkish).,fa153ae41d0a8a70,pendiente,no
SYNTH_00480,2022-12-06,hawkish,Voto dividido: persistencia del IPCSAE y desanclaje de expectativas EEE/EOF exigen mantener la Tasa de Política Monetaria (TPM) en nivel máximo contractivo,"En la votación de la Reunión de Política Monetaria (RPM), tres Consejeros respaldaron mantener la Tasa de Política Monetaria (TPM) en su nivel máximo contractivo, consistente con una TPM de 11,25%, argumentando que el IPCSAE (sin volátiles) continúa muy por sobre la meta y que las expectativas a dos años plazo en las encuestas EEE y EOF muestran señales de desanclaje que exigen preservar el sesgo restrictivo. Dos Consejeros se inclinaron por una opción más agresiva, sosteniendo que la persistencia del IPCSAE y la indexación observada en servicios justificaban un nuevo aumento de la TPM. La mayoría reafirmó que no se considerarán recortes mientras el IPCSAE no muestre una trayectoria descendente consistente con la meta y las expectativas no se reanclen.","tres Consejeros respaldaron mantener la Tasa de Política Monetaria (TPM) en su nivel máximo contractivo, consistente con una TPM de 11,25%, argumentando que el IPCSAE (sin volátiles) continúa muy por sobre la meta","La unidad registra voto dividido y la postura mayoritaria defiende mantener la TPM en nivel máximo contractivo ante persistencia del IPCSAE y desanclaje de expectativas, priorizando el control inflacionario (Hawkish).",b79320a025e699ae,pendiente,no
SYNTH_00482,2023-05-12,hawkish,Concesivo-contraste: defensa de mantener la tasa de instancia en su nivel máximo contractivo rechazando recortes prematuros pese a la desaceleración,"Si bien la brecha de actividad se ha ido cerrando y algunos sectores muestran un dinamismo débil, y a pesar de que el consumo privado y la inversión registran un menor crecimiento, el Consejo resolvió que la tasa de instancia debe mantenerse en su nivel máximo contractivo —consistente con una TPM de 11,25%— y rechaza explícitamente iniciar recortes prematuros, dado que el IPCSAE (sin volátiles) permanece muy por sobre la meta y las expectativas de las encuestas EEE y EOF no convergen firmemente al 3% a dos años. No obstante el retroceso de algunos indicadores de demanda interna, no existe espacio para iniciar recortes sin comprometer la convergencia inflacionaria. Por mayoría, el Consejo acordó mantener la tasa de instancia en su nivel máximo contractivo.","el Consejo resolvió que la tasa de instancia debe mantenerse en su nivel máximo contractivo —consistente con una TPM de 11,25%— y rechaza explícitamente iniciar recortes prematuros",La unidad presenta fuerzas contrapuestas y resuelve mantener la tasa de instancia en nivel máximo contractivo rechazando recortes prematuros ante persistencia inflacionaria (Hawkish).,9602a5ee11098d59,pendiente,no
SYNTH_00484,2024-06-18,neutral,Forward guidance: mantención condicionada de la Tasa de Política Monetaria (TPM) a la espera de la actualización del escenario macroeconómico en el próximo IPoM,"En la Reunión de Política Monetaria (RPM), el Consejo evaluó el corredor de la TPM del IPoM, la brecha de actividad, el IPCSAE (sin volátiles) y la tasa neutral nominal de 3,5% a 4,5%. La mayoría concluyó que la información disponible es aún insuficiente para modificar el nivel de la Tasa de Política Monetaria (TPM) y que la actualización formal del escenario macroeconómico en el próximo IPoM será determinante para evaluar la convergencia al 3% a dos años. Se señaló que el IPCSAE ha evolucionado en línea con lo previsto y que las expectativas de las encuestas EEE y EOF se mantienen ancladas. Por unanimidad, el Consejo acordó mantener la TPM, sin adoptar un sesgo preestablecido y condicionando los movimientos futuros a la evolución del IPCSAE y de las expectativas.","Por unanimidad, el Consejo acordó mantener la TPM, sin adoptar un sesgo preestablecido y condicionando los movimientos futuros a la evolución del IPCSAE",La unidad establece forward guidance de mantención de la TPM condicionado a nueva información del IPoM y sin sesgo direccional identificable (Neutral).,413952a2f5d9b6c5,pendiente,no
SYNTH_00485,2024-01-30,dovish,Forward guidance: convergencia veloz del IPCSAE permite reducir la tasa de instancia y avanzar rápidamente hacia el rango neutral,"En la Reunión de Política Monetaria (RPM), el Consejo evaluó el corredor de la TPM del IPoM, la brecha de actividad, el IPCSAE (sin volátiles) y la tasa neutral nominal de 3,5% a 4,5%. La mayoría concluyó que la convergencia del IPCSAE ha sido más veloz que lo previsto en el IPoM, con las expectativas de las encuestas EEE y EOF ancladas al 3% a dos años, lo que permite reducir la tasa de instancia y avanzar rápidamente hacia el rango neutral. Aun reconociendo que la inflación de servicios muestra cierta rigidez, se evaluó que mantener la tasa de instancia por sobre el rango neutral implica un costo innecesario en actividad. Por mayoría, el Consejo acordó reducir la tasa de instancia en 100 puntos base y señaló que la trayectoria futura continuará condicionada a la convergencia inflacionaria a 24 meses, manteniendo un sesgo a la baja.","la convergencia del IPCSAE ha sido más veloz que lo previsto en el IPoM, con las expectativas de las encuestas EEE y EOF ancladas al 3% a dos años, lo que permite reducir la tasa de instancia","La unidad establece forward guidance explícito de reducir la tasa de instancia hacia el rango neutral ante convergencia veloz del IPCSAE, constituyendo expansión monetaria condicionada (Dovish).",a5dcb642ef5ed10f,pendiente,no
SYNTH_00486,2023-10-24,dovish,Deliberación RPM: el deterioro del mercado laboral aconseja recortar el costo de fondeo interbancario pese a la inflación sobre la meta,"En la deliberación de la Reunión de Política Monetaria (RPM), los Consejeros evaluaron el corredor de la TPM del IPoM, la brecha de producto, el IPCSAE (sin volátiles) y la tasa neutral nominal de 3,5% a 4,5%. La mayoría concluyó que el deterioro marcado del mercado laboral —con aumento de la tasa de desocupación, destrucción de empleo asalariado formal y caída de salarios reales— aconseja recortar el costo de fondeo interbancario para evitar un costo innecesario en actividad. Aun reconociendo que el IPCSAE permanece levemente por sobre la meta y que persisten presiones de costos externos, se evaluó que la trayectoria descendente del IPCSAE con expectativas de las encuestas EEE y EOF ancladas al 3% a dos años permite un relajamiento más decidido. Por mayoría, el Consejo acordó reducir el costo de fondeo interbancario en 100 puntos base, manteniendo un sesgo a la baja.","el deterioro marcado del mercado laboral —con aumento de la tasa de desocupación, destrucción de empleo asalariado formal y caída de salarios reales— aconseja recortar el costo de fondeo interbancario","La unidad respalda recortar el costo de fondeo interbancario ante el deterioro del mercado laboral, lo que constituye expansión monetaria explícita (Dovish).",967fe0d4900b6eed,pendiente,no
SYNTH_00487,2023-09-05,dovish,Voto dividido: la apertura acelerada de la brecha de actividad negativa aconseja recortar el costo de fondeo interbancario,"En la votación de la Reunión de Política Monetaria (RPM), tres Consejeros respaldaron reducir el costo de fondeo interbancario en 100 puntos base, evaluando que la apertura acelerada de la brecha de actividad negativa, con una caída pronunciada del consumo privado, el comercio y la construcción, justifica un relajamiento más decidido para evitar un costo innecesario en actividad y empleo. Dos Consejeros se inclinaron por una opción más cauta, señalando que el IPCSAE (sin volátiles) aún permanece levemente por sobre la meta y que la inflación de servicios muestra cierta rigidez, por lo que preferían recortes de menor magnitud. La mayoría reafirmó que la trayectoria descendente del IPCSAE con expectativas de las encuestas EEE y EOF ancladas al 3% a dos años permite recortar el costo de fondeo interbancario sin comprometer la convergencia inflacionaria.","tres Consejeros respaldaron reducir el costo de fondeo interbancario en 100 puntos base, evaluando que la apertura acelerada de la brecha de actividad negativa, con una caída pronunciada del consumo privado","La unidad registra voto dividido y la postura mayoritaria respalda recortar el costo de fondeo interbancario ante la apertura de la brecha de actividad negativa, lo que constituye expansión monetaria explícita (Dovish).",4a2e6314595cafd2,pendiente,no
SYNTH_00488,2023-09-05,dovish,Voto dividido: la apertura acelerada de la brecha de actividad negativa aconseja recortar la tasa de instancia,"En la votación de la Reunión de Política Monetaria (RPM), tres Consejeros respaldaron reducir la tasa de instancia en 100 puntos base, evaluando que la apertura acelerada de la brecha de actividad negativa, con una caída pronunciada del consumo privado, el comercio y la construcción, justifica un relajamiento más decidido para evitar un costo innecesario en actividad y empleo. Dos Consejeros se inclinaron por una opción más cauta, señalando que el IPCSAE (sin volátiles) aún permanece levemente por sobre la meta y que la inflación de servicios muestra cierta rigidez, por lo que preferían recortes de menor magnitud. La mayoría reafirmó que la trayectoria descendente del IPCSAE con expectativas de las encuestas EEE y EOF ancladas al 3% a dos años permite recortar la tasa de instancia sin comprometer la convergencia inflacionaria.","tres Consejeros respaldaron reducir la tasa de instancia en 100 puntos base, evaluando que la apertura acelerada de la brecha de actividad negativa, con una caída pronunciada del consumo privado","La unidad registra voto dividido y la postura mayoritaria respalda recortar la tasa de instancia ante la apertura de la brecha de actividad negativa, lo que constituye expansión monetaria explícita (Dovish).",ea1a04dbab1421f7,pendiente,no
SYNTH_00491,2022-12-06,hawkish,Forward guidance: persistencia del IPCSAE y desanclaje de expectativas EEE/EOF exigen preservar el sesgo contractivo de la tasa rectora,"En la Reunión de Política Monetaria (RPM), el Consejo evaluó el corredor de la TPM del IPoM, la brecha de actividad, el IPCSAE (sin volátiles) y la tasa neutral nominal de 3,5% a 4,5%. La mayoría concluyó que el IPCSAE continúa muy por sobre la meta y que las expectativas a dos años plazo en las encuestas EEE y EOF muestran señales de desanclaje que exigen preservar un sesgo contractivo para la tasa rectora. Aun reconociendo que la brecha de actividad se ha ido cerrando y que algunos sectores muestran un dinamismo débil, se priorizó evitar la contaminación de las expectativas. Por mayoría, el Consejo acordó mantener la tasa rectora en terreno restrictivo y señaló que la trayectoria futura continuará condicionada a la convergencia inflacionaria a 24 meses, sin anticipar recortes.",el IPCSAE continúa muy por sobre la meta y que las expectativas a dos años plazo en las encuestas EEE y EOF muestran señales de desanclaje que exigen preservar un sesgo contractivo,"La unidad establece forward guidance explícito de preservar el sesgo contractivo de la tasa rectora ante persistencia del IPCSAE y desanclaje de expectativas, constituyendo endurecimiento monetario condicionado (Hawkish).",cdea47829e241dd2,pendiente,no
SYNTH_00492,2022-07-13,hawkish,Voto dividido: presiones cambiarias y diferencial restrictivo con la Fed exigen preservar el sesgo contractivo del nivel de la tasa de política,"En la votación de la Reunión de Política Monetaria (RPM), tres Consejeros respaldaron mantener el nivel de la tasa de política en terreno restrictivo, argumentando que las presiones cambiarias intensas, el diferencial de tasas restrictivo respecto de la Fed y el riesgo de pass-through a bienes transables exigen preservar el sesgo contractivo. Dos Consejeros se inclinaron por una opción más agresiva, sosteniendo que la intensidad del shock cambiario justificaba un nuevo aumento del nivel de la tasa de política. La mayoría reafirmó que no se considerarán recortes hasta que el IPCSAE (sin volátiles) converja al 3% a dos años y que la trayectoria futura continuará condicionada a la convergencia inflacionaria a 24 meses.","tres Consejeros respaldaron mantener el nivel de la tasa de política en terreno restrictivo, argumentando que las presiones cambiarias intensas, el diferencial de tasas restrictivo respecto de la Fed",La unidad registra voto dividido y la postura mayoritaria defiende preservar el sesgo contractivo del nivel de la tasa de política ante presiones cambiarias y riesgo de pass-through (Hawkish).,1d9295af12fa2083,pendiente,no
SYNTH_00493,2024-10-15,neutral,Voto dividido: menú de opciones abierto para el costo de fondeo interbancario a la espera de los nuevos datos del IPC,"En la votación de la Reunión de Política Monetaria (RPM), tres Consejeros respaldaron mantener el costo de fondeo interbancario, evaluando que la información disponible es aún insuficiente para dirimir entre mantener y recortar, y que la publicación del próximo IPC será determinante para evaluar la convergencia al 3% a dos años, con el IPCSAE (sin volátiles) evolucionando en línea con lo previsto y las expectativas de las encuestas EEE y EOF ancladas. Dos Consejeros prefirieron una opción más cauta, señalando riesgos de rigidez en la inflación de servicios, pero coincidieron en que no existe fundamento para modificar el nivel del costo de fondeo interbancario. Por mayoría, el Consejo acordó mantener el costo de fondeo interbancario, sin adoptar un sesgo preestablecido.","Por mayoría, el Consejo acordó mantener el costo de fondeo interbancario, sin adoptar un sesgo preestablecido","La unidad registra voto dividido y la postura mayoritaria mantiene el costo de fondeo interbancario en un menú de opciones abierto, postergando la decisión a los nuevos datos del IPC y sin sesgo direccional identificable (Neutral).",399111d6a1d35702,pendiente,no
SYNTH_00494,2022-09-06,hawkish,Concesivo-contraste: la aceleración del ritmo de alzas del tipo de interés de política hacia terreno fuertemente contractivo es necesaria pese a la desaceleración,"Si bien la brecha de actividad se ha ido cerrando y algunos sectores muestran un dinamismo débil, y a pesar de que la recuperación del empleo es aún incompleta, el Consejo resolvió que el tipo de interés de política debe elevarse aceleradamente hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta en salarios y precios, en un contexto en que el IPCSAE (sin volátiles) permanece muy por sobre la meta y las expectativas de las encuestas EEE y EOF muestran señales de desanclaje. No obstante el retroceso de algunos indicadores de confianza, no existe espacio para postergar el retiro del estímulo monetario. Por mayoría, el Consejo acordó aumentar el tipo de interés de política en 100 puntos base y reafirmó un sesgo explícitamente restrictivo hasta asegurar la convergencia al 3% a dos años.","Por mayoría, el Consejo acordó aumentar el tipo de interés de política en 100 puntos base y reafirmó un sesgo explícitamente restrictivo hasta asegurar la convergencia al 3% a dos años",La unidad presenta fuerzas contrapuestas y resuelve acelerar las alzas del tipo de interés de política hacia terreno fuertemente contractivo ante el riesgo de efectos de segunda vuelta (Hawkish).,e87e90e1a3b37d50,pendiente,no
SYNTH_00495,2022-09-06,hawkish,Voto dividido: aceleración del ritmo de alzas del tipo de interés de política hacia nivel fuertemente contractivo para evitar efectos de segunda vuelta,"En la votación de la Reunión de Política Monetaria (RPM), tres Consejeros respaldaron acelerar el ritmo de alzas del tipo de interés de política hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta en salarios y precios, argumentando que el IPCSAE (sin volátiles) permanece muy por sobre la meta y que las expectativas de las encuestas EEE y EOF muestran señales de desanclaje. Dos Consejeros se inclinaron por una opción más cauta, señalando que la brecha de actividad se ha ido cerrando y que algunos sectores muestran un dinamismo débil, por lo que preferían un ritmo de alzas más gradual. La mayoría reafirmó que no se considerarán recortes hasta que el IPCSAE converja al 3% a dos años y acordó aumentar el tipo de interés de política en 100 puntos base.",tres Consejeros respaldaron acelerar el ritmo de alzas del tipo de interés de política hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta en salarios y precios,La unidad registra voto dividido y la postura mayoritaria respalda acelerar las alzas del tipo de interés de política hacia terreno fuertemente contractivo ante el riesgo de efectos de segunda vuelta (Hawkish).,71d5085577c0a289,pendiente,no
SYNTH_00496,2022-09-06,hawkish,Transmisión financiera: voto minoritario que aboga por subir el tipo de interés de política en mayor magnitud para asegurar la convergencia al 3%,"Al examinar el canal de transmisión financiera, los Consejeros revisaron la curva swap promedio cámara, el costo del fondeo interbancario y el diferencial de tasas con la Fed. La mayoría concluyó que el tipo de interés de política debe mantenerse en su nivel máximo contractivo, consistente con una TPM de 11,25%, rechazando iniciar recortes prematuros. Un Consejero minoritario abogó por subir el tipo de interés de política en mayor magnitud, argumentando que el IPCSAE (sin volátiles) permanece muy por sobre la meta, que las expectativas de las encuestas EEE y EOF muestran señales de desanclaje y que la indexación observada en servicios justifica un endurecimiento adicional para asegurar la convergencia al 3% a dos años. Por mayoría, el Consejo acordó mantener el tipo de interés de política en su nivel máximo contractivo.","Un Consejero minoritario abogó por subir el tipo de interés de política en mayor magnitud, argumentando que el IPCSAE (sin volátiles) permanece muy por sobre la meta","La unidad, en el marco de transmisión financiera, registra voto minoritario que respalda subir el tipo de interés de política en mayor magnitud ante persistencia del IPCSAE y desanclaje de expectativas (Hawkish).",e70fed1a1bef9ed5,pendiente,no
SYNTH_00497,2023-09-05,dovish,Deliberación RPM: la apertura acelerada de la brecha de actividad negativa aconseja recortar la tasa de instancia pese a la inflación sobre la meta,"En la deliberación de la Reunión de Política Monetaria (RPM), los Consejeros evaluaron el corredor de la TPM del IPoM, la brecha de producto, el IPCSAE (sin volátiles) y la tasa neutral nominal de 3,5% a 4,5%. La mayoría concluyó que la apertura acelerada de la brecha de actividad negativa, con una caída pronunciada del consumo privado, el comercio y la construcción, aconseja recortar la tasa de instancia para evitar un costo innecesario en actividad y empleo. Aun reconociendo que el IPCSAE permanece levemente por sobre la meta y que persisten presiones de costos externos, se evaluó que la trayectoria descendente del IPCSAE con expectativas de las encuestas EEE y EOF ancladas al 3% a dos años permite un relajamiento más decidido. Por mayoría, el Consejo acordó reducir la tasa de instancia en 100 puntos base, manteniendo un sesgo a la baja.","el Consejo acordó reducir la tasa de instancia en 100 puntos base, manteniendo un sesgo a la baja","La unidad respalda recortar la tasa de instancia ante la apertura de la brecha de actividad negativa y la caída del consumo, lo que constituye expansión monetaria explícita (Dovish).",ec48562f7f5c9b79,pendiente,no
SYNTH_00499,2022-07-13,hawkish,Voto dividido: presiones cambiarias y diferencial restrictivo con la Fed exigen preservar el sesgo contractivo del costo de fondeo interbancario,"En la votación de la Reunión de Política Monetaria (RPM), tres Consejeros respaldaron mantener el costo de fondeo interbancario en terreno restrictivo, argumentando que las presiones cambiarias intensas, el diferencial de tasas restrictivo respecto de la Fed y el riesgo de pass-through a bienes transables exigen preservar el sesgo contractivo. Dos Consejeros se inclinaron por una opción más agresiva, sosteniendo que la intensidad del shock cambiario justificaba un nuevo aumento del costo de fondeo interbancario. La mayoría reafirmó que no se considerarán recortes hasta que el IPCSAE (sin volátiles) converja al 3% a dos años y que la trayectoria futura continuará condicionada a la convergencia inflacionaria a 24 meses.","tres Consejeros respaldaron mantener el costo de fondeo interbancario en terreno restrictivo, argumentando que las presiones cambiarias intensas, el diferencial de tasas restrictivo respecto de la Fed",La unidad registra voto dividido y la postura mayoritaria defiende preservar el sesgo contractivo del costo de fondeo interbancario ante presiones cambiarias y riesgo de pass-through (Hawkish).,6bd7e052dae8a9ad,pendiente,no
SYNTH_00500,2022-07-13,hawkish,Concesivo-contraste: presiones cambiarias y diferencial restrictivo con la Fed exigen preservar el sesgo contractivo de la tasa rectora pese a la desaceleración,"Si bien la brecha de actividad se ha ido cerrando y algunos sectores muestran un dinamismo débil, y a pesar de que el consumo privado y la inversión registran un menor crecimiento, el Consejo resolvió que las presiones cambiarias intensas, el diferencial de tasas restrictivo respecto de la Fed y el riesgo de pass-through a bienes transables exigen preservar un sesgo contractivo para la tasa rectora. No obstante el retroceso de algunos indicadores de demanda interna, no existe espacio para iniciar recortes prematuros sin comprometer la convergencia al 3% a dos años. Por mayoría, el Consejo acordó mantener la tasa rectora en terreno restrictivo y rechaza explícitamente iniciar recortes hasta que exista evidencia contundente de convergencia inflacionaria.","el Consejo resolvió que las presiones cambiarias intensas, el diferencial de tasas restrictivo respecto de la Fed y el riesgo de pass-through a bienes transables exigen preservar un sesgo contractivo para la tasa rectora","La unidad presenta fuerzas contrapuestas y resuelve preservar el sesgo contractivo de la tasa rectora ante presiones cambiarias y riesgo de pass-through, lo que constituye endurecimiento monetario (Hawkish).",286b98e9b0ab0d87,pendiente,no
SYNTH_00503,2024-10-15,neutral,Forward guidance: menú de opciones abierto para la tasa de instancia a la espera de los nuevos datos del IPC,"En la Reunión de Política Monetaria (RPM), el Consejo evaluó el corredor de la TPM del IPoM, la brecha de actividad, el IPCSAE (sin volátiles) y la tasa neutral nominal de 3,5% a 4,5%. La mayoría concluyó que la información disponible es aún insuficiente para dirimir entre mantener y recortar la tasa de instancia, y que la publicación del próximo IPC será determinante para evaluar la convergencia al 3% a dos años. Se señaló que el IPCSAE ha evolucionado en línea con lo previsto y que las expectativas de las encuestas EEE y EOF se mantienen ancladas. Por mayoría, el Consejo acordó mantener la tasa de instancia, sin adoptar un sesgo preestablecido y condicionando la trayectoria futura a los nuevos datos de inflación.","el Consejo acordó mantener la tasa de instancia, sin adoptar un sesgo preestablecido y condicionando la trayectoria futura a los nuevos datos de inflación","La unidad establece forward guidance de mantención de la tasa de instancia en un menú de opciones abierto, condicionado a los nuevos datos del IPC y sin sesgo direccional identificable (Neutral).",b9426d7441ac12c5,pendiente,no
SYNTH_00504,2024-06-18,neutral,Voto dividido: mantención del tipo de interés de política condicionada a la actualización del escenario macroeconómico en el próximo IPoM,"En la votación de la Reunión de Política Monetaria (RPM), tres Consejeros respaldaron mantener el tipo de interés de política, evaluando que la información disponible es aún insuficiente para modificar su nivel y que la actualización formal del escenario macroeconómico en el próximo IPoM será determinante para evaluar la convergencia al 3% a dos años, con el IPCSAE (sin volátiles) evolucionando en línea con lo previsto y las expectativas de las encuestas EEE y EOF ancladas. Dos Consejeros prefirieron una opción más cauta, señalando riesgos de rigidez en la inflación de servicios, pero coincidieron en que no existe fundamento para modificar el nivel del tipo de interés de política. Por mayoría, el Consejo acordó mantener el tipo de interés de política, sin adoptar un sesgo preestablecido.","Por mayoría, el Consejo acordó mantener el tipo de interés de política, sin adoptar un sesgo preestablecido",La unidad registra voto dividido y la postura mayoritaria mantiene el tipo de interés de política condicionado a nueva información del IPoM y sin sesgo direccional identificable (Neutral).,c2d3707c0a0b0ddf,pendiente,no
SYNTH_00505,2024-09-03,dovish,Deliberación RPM: la astringencia crediticia y la contracción de la liquidez aconsejan profundizar los recortes del tipo de interés de política,"En la deliberación de la Reunión de Política Monetaria (RPM), los Consejeros evaluaron el corredor de la TPM del IPoM, la brecha de producto, el IPCSAE (sin volátiles) y la tasa neutral nominal de 3,5% a 4,5%. La mayoría concluyó que la astringencia de las condiciones crediticias bancarias y la contracción de la liquidez aconsejan profundizar los recortes del tipo de interés de política para evitar un costo innecesario en actividad y empleo. Aun reconociendo que el IPCSAE permanece levemente por sobre la meta y que persisten presiones de costos externos, se evaluó que la trayectoria descendente del IPCSAE con expectativas de las encuestas EEE y EOF ancladas al 3% a dos años permite un relajamiento más decidido. Por mayoría, el Consejo acordó reducir el tipo de interés de política en 100 puntos base, manteniendo un sesgo a la baja.","el Consejo acordó reducir el tipo de interés de política en 100 puntos base, manteniendo un sesgo a la baja","La unidad respalda profundizar los recortes del tipo de interés de política ante la astringencia crediticia y la contracción de liquidez, lo que constituye expansión monetaria explícita (Dovish).",bbe1d1dfc7a90ade,pendiente,no
SYNTH_00508,2022-09-06,hawkish,Transmisión financiera: aceleración del ritmo de alzas del costo de fondeo interbancario hacia nivel fuertemente contractivo para evitar efectos de segunda vuelta,"Al examinar el canal de transmisión financiera, los Consejeros revisaron la curva swap promedio cámara, el costo del fondeo interbancario y el diferencial de tasas con la Fed. La mayoría concluyó que el traspaso a las colocaciones comerciales e hipotecarias aún no refleja plenamente el endurecimiento requerido y que el costo de fondeo interbancario debe elevarse aceleradamente hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta en salarios y precios. Aun reconociendo que la brecha de actividad se ha ido cerrando y que algunos sectores muestran un dinamismo débil, se priorizó controlar la inflación y evitar la contaminación de las expectativas de las encuestas EEE y EOF. Por mayoría, el Consejo acordó aumentar el costo de fondeo interbancario en 100 puntos base y reafirmó un sesgo explícitamente restrictivo hasta asegurar la convergencia al 3% a dos años.",el costo de fondeo interbancario debe elevarse aceleradamente hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta en salarios y precios,"La unidad, en el marco de transmisión financiera, respalda acelerar las alzas del costo de fondeo interbancario hacia terreno fuertemente contractivo ante el riesgo de efectos de segunda vuelta (Hawkish).",be0c87f19128cc9c,pendiente,no
SYNTH_00510,2024-04-02,dovish,Deliberación RPM: aceleración del ciclo de relajamiento monetario mediante recortes de la tasa rectora para no sobre-restringir la economía,"En la deliberación de la Reunión de Política Monetaria (RPM), los Consejeros evaluaron el corredor de la TPM del IPoM, la brecha de producto, el IPCSAE (sin volátiles) y la tasa neutral nominal de 3,5% a 4,5%. La mayoría concluyó que la convergencia del IPCSAE al 3% a dos años avanza conforme a lo previsto, con las expectativas de las encuestas EEE y EOF ancladas, y que mantener la tasa rectora en un nivel restrictivo implica un costo innecesario en actividad y empleo. Aun reconociendo que la inflación de servicios muestra cierta rigidez, se evaluó que existe espacio para acelerar el ciclo de relajamiento monetario. Por mayoría, el Consejo acordó reducir la tasa rectora en 100 puntos base y ampliar el estímulo, manteniendo un sesgo a la baja.","Por mayoría, el Consejo acordó reducir la tasa rectora en 100 puntos base y ampliar el estímulo, manteniendo un sesgo a la baja","La unidad respalda acelerar el ciclo de relajamiento mediante recortes de la tasa rectora para no sobre-restringir la economía, lo que constituye expansión monetaria explícita (Dovish).",c5773f7f3543e500,pendiente,no
SYNTH_00511,2024-06-18,neutral,Deliberación RPM: mantención condicionada del nivel de la tasa de política a la espera de la actualización del escenario macroeconómico en el próximo IPoM,"En la deliberación de la Reunión de Política Monetaria (RPM), los Consejeros evaluaron el corredor de la TPM del IPoM, la brecha de producto, el IPCSAE (sin volátiles) y la tasa neutral nominal de 3,5% a 4,5%. La mayoría concluyó que la información disponible es aún insuficiente para modificar el nivel de la tasa de política y que la actualización formal del escenario macroeconómico en el próximo IPoM será determinante para evaluar la convergencia al 3% a dos años. Se señaló que el IPCSAE ha evolucionado en línea con lo previsto y que las expectativas de las encuestas EEE y EOF se mantienen ancladas. Por unanimidad, el Consejo acordó mantener el nivel de la tasa de política, sin adoptar un sesgo preestablecido y condicionando los movimientos futuros a la evolución del IPCSAE y de las expectativas.","Por unanimidad, el Consejo acordó mantener el nivel de la tasa de política, sin adoptar un sesgo preestablecido y condicionando los movimientos futuros a la evolución del IPCSAE","La unidad mantiene el nivel de la tasa de política condicionado a nueva información del IPoM y sin sesgo direccional identificable (Neutral, acuerdo de mantención condicionada).",d0b4f958bccbd7e3,pendiente,no
