frag_id,fecha_ficticia,clase,tema,texto,cita_textual,justificacion
SYNTH_00547,2024-04-03,Dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb en forward guidance,"En la Reunion de Politica Monetaria (RPM), el Consejo acordo reducir el costo de fondeo interbancario en 100 puntos base y, en su forward guidance, senalo que la trayectoria futura estara condicionada a la convergencia inflacionaria a 24 meses. El IPCSAE (sin volatiles) ha descendido mas rapido de lo anticipado y la brecha de actividad permanece negativa, mientras la tasa neutral nominal (3,5% a 4,5%) indica que el costo de fondeo interbancario aun es restrictivo. El Consejo subrayo que, de mantenerse esta tendencia, acelerara el ciclo de relajamiento monetario mediante recortes adicionales de 75 o 100 puntos base, para no sobre-restringir la economia y asegurar la convergencia al 3% a dos anos sin provocar una recesion innecesaria.","El Consejo subrayo que, de mantenerse esta tendencia, acelerara el ciclo de relajamiento monetario mediante recortes adicionales de 75 o 100 puntos base.","Codebook Plan B: clase Dovish en estructura FORWARD_GUIDANCE cuando la declaracion de sesgo futuro contiene verbo de relajamiento ('acelerara el ciclo de relajamiento', 'recortes') condicionado a la convergencia inflacionaria a 24 meses."
SYNTH_00548,2024-01-30,Neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el IPCSAE (sin volatiles) se mantiene en torno a la meta y las expectativas a 24 meses, recogidas en la EEE y la EOF, permanecen perfectamente ancladas en el 3%; por otro, la brecha de actividad sigue negativa aunque cerrándose gradualmente. Si bien subsisten riesgos externos que podrian alterar el escenario, el Consejo resolvio por unanimidad mantener el costo de fondeo interbancario en su nivel actual, concluyendo que la tasa rectora se ubica en el centro del rango de la tasa neutral nominal (3,5% a 4,5%) y que la postura es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos. No existe espacio para senales prematuras en ninguna direccion.","El Consejo resolvio por unanimidad mantener el costo de fondeo interbancario en su nivel actual, concluyendo que la tasa rectora se ubica en el centro del rango de la tasa neutral nominal (3,5% a 4,5%).","Codebook Plan B: clase Neutral en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva es de mantencion sin sesgo direccional, resolviendo explicitamente entre fuerzas contrapuestas con expectativas ancladas."
SYNTH_00549,2023-12-19,Neutral,Mantencion unanime coherente con el corredor del IPoM,"En la Reunion de Politica Monetaria (RPM), el Consejo delibero formalmente sobre el corredor de la TPM del IPoM y concluyo que la tasa rectora se mantiene en un nivel coherente con la convergencia al 3% a dos anos. El IPCSAE (sin volatiles) evoluciona en linea con lo proyectado y la brecha de producto permanece negativa pero cerrándose gradualmente, mientras la tasa neutral nominal (3,5% a 4,5%) sigue siendo la referencia de mediano plazo. Por acuerdo unanime, el Consejo acordo mantener la tasa rectora en su nivel actual, concluyendo que la postura es coherente con el corredor de la TPM del IPoM. No se anticipa una direccion definida para los proximos movimientos y cada dato sera evaluado con prudencia reunion a reunion.","Por acuerdo unanime, el Consejo acordo mantener la tasa rectora en su nivel actual, concluyendo que la postura es coherente con el corredor de la TPM del IPoM.","Codebook Plan B: clase Neutral por decision unanime de mantencion sin sesgo direccional explicito, en estructura DELIBERACION_RPM con verbos de mantencion y sin verbos de ajuste."
SYNTH_00550,2023-12-19,Dovish,"Apertura acelerada de brecha de actividad negativa con caida de consumo, comercio y construccion","En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria de la tasa rectora. Tres consejeros sostuvieron que la apertura acelerada de la brecha de actividad negativa, con caida pronunciada del consumo privado, el comercio y la construccion, exige reducir la tasa rectora en 100 puntos base para evitar un deterioro mayor del empleo y de la inversion. Dos consejeros prefirieron un ritmo mas cauto, argumentando que el IPCSAE (sin volatiles) aun no converge plenamente a la meta. La mayoria acordo reducir la tasa rectora, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva y que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","La mayoria acordo reducir la tasa rectora, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que la postura actual es excesivamente restrictiva.","Codebook Plan B: clase Dovish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de relajamiento ('acordo reducir') y fundamenta la decision en brecha de actividad negativa, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00551,2022-10-12,Hawkish,Persistencia del IPCSAE y desanclaje de expectativas en transmision financiera,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara, que anticipa una trayectoria de alzas del tipo de interes de politica. La persistencia del IPCSAE (sin volatiles) y el incipiente desanclaje de las expectativas recogidas en la EEE y la EOF a dos anos plazo exigen mantener un sesgo fuertemente contractivo, pese a que el diferencial de tasas con la Fed y el traspaso a colocaciones comerciales e hipotecarias muestran cierta moderacion. Por acuerdo mayoritario, el Consejo acordo acelerar las alzas del tipo de interes de politica y rechazar cualquier pausa, reafirmando la convergencia al 3% a dos anos como objetivo prioritario y advirtiendo que la brecha de actividad negativa no justifica ceder en el control inflacionario.","Por acuerdo mayoritario, el Consejo acordo acelerar las alzas del tipo de interes de politica y rechazar cualquier pausa, reafirmando la convergencia al 3% a dos anos.","Codebook Plan B: clase Hawkish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de ajuste contractivo y explicita la priorizacion inflacionaria frente a la brecha de actividad, evitando sesgo de topico."
SYNTH_00552,2022-12-14,Hawkish,Persistencia del IPCSAE y desanclaje de expectativas con voto dividido,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria de la Tasa de Politica Monetaria (TPM). Tres consejeros sostuvieron que la persistencia del IPCSAE (sin volatiles) y el incipiente desanclaje de las expectativas recogidas en la EEE y la EOF a dos anos plazo exigen mantener un sesgo fuertemente contractivo y no ceder a las presiones de desaceleracion. Dos consejeros advirtieron que la brecha de actividad ya negativa y el deterioro del consumo aconsejaban moderar el ritmo. La mayoria concluyo que el riesgo de desanclaje inflacionario supera el costo de una actividad mas debil, por lo que acordo acelerar las alzas de la Tasa de Politica Monetaria (TPM) y rechazar cualquier pausa, reafirmando la convergencia al 3% a dos anos como objetivo prioritario.","La mayoria concluyo que el riesgo de desanclaje inflacionario supera el costo de una actividad mas debil, por lo que acordo acelerar las alzas de la Tasa de Politica Monetaria (TPM).","Codebook Plan B: clase Hawkish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de ajuste contractivo y explicita la priorizacion inflacionaria frente a la desaceleracion, evitando sesgo de topico."
SYNTH_00553,2022-09-06,Hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo pese a desaceleracion,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el IPCSAE (sin volatiles) continua elevado y muestra senales de persistencia en salarios y precios; por otro, la brecha de actividad se ha cerrado mas rapido de lo previsto y algunos indicadores de actividad muestran desaceleracion. Si bien el deterioro incipiente de la demanda interna aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas de la tasa rectora hacia un nivel fuertemente contractivo, para evitar efectos de segunda vuelta que comprometan la convergencia al 3% a dos anos. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente para contener las presiones actuales, por lo que no existe espacio para pausas prematuras.","Si bien el deterioro incipiente de la demanda interna aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas de la tasa rectora hacia un nivel fuertemente contractivo.","Codebook Plan B: clase Hawkish en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva contiene verbo de ajuste contractivo ('resolvio acelerar las alzas') pese a la desaceleracion, resolviendo explicitamente el contraste hacia la clase requerida."
SYNTH_00554,2024-09-04,Dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato un endurecimiento adicional de las condiciones crediticias bancarias, con contraccion de la liquidez y un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias. El diferencial de tasas con la Fed se ha ampliado, mientras la brecha de actividad se profundiza en terreno negativo y el IPCSAE (sin volatiles) muestra una trayectoria descendente compatible con la convergencia al 3% a dos anos. Por acuerdo mayoritario, el Consejo acordo reducir el tipo de interes de politica en 75 puntos base y senalo que, de persistir la astringencia financiera, profundizara los recortes para evitar una contraccion innecesaria del credito y de la actividad.","El Consejo acordo reducir el tipo de interes de politica en 75 puntos base y senalo que, de persistir la astringencia financiera, profundizara los recortes.","Codebook Plan B: clase Dovish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de relajamiento ('acuerdo reducir', 'profundizara los recortes') y justifica la decision con condiciones crediticias y de liquidez, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00555,2022-07-27,Hawkish,"Presiones cambiarias intensas, diferencial restrictivo de la Fed y riesgo de pass-through","En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y constato presiones cambiarias intensas, con un tipo de cambio real apreciado que amplifica el riesgo de pass-through hacia bienes transables. El diferencial de tasas con la Fed se ha tornado restrictivo para la economia local, mientras el IPCSAE (sin volatiles) mantiene una persistencia incompatible con la convergencia al 3% a dos anos. Si bien la brecha de producto se ha cerrado y algunos indicadores de actividad muestran desaceleracion, el Consejo priorizo contener el traspaso cambiario a precios. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente para el nivel de riesgo actual. Por acuerdo mayoritario, el Consejo acordo acelerar las alzas del costo de fondeo interbancario hacia terreno fuertemente contractivo.","Por acuerdo mayoritario, el Consejo acordo acelerar las alzas del costo de fondeo interbancario hacia terreno fuertemente contractivo.","Codebook Plan B: clase Hawkish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de ajuste contractivo ('acuerdo acelerar las alzas') y explicita la priorizacion del control del pass-through frente a la desaceleracion, evitando sesgo de topico."
SYNTH_00556,2022-09-06,Hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en forward guidance,"En la Reunion de Politica Monetaria (RPM), el Consejo acordo subir la Tasa de Politica Monetaria (TPM) en 100 puntos base y, en su forward guidance, senalo que la trayectoria futura estara condicionada a la convergencia inflacionaria a 24 meses. El IPCSAE (sin volatiles) continua elevado y muestra senales de persistencia en salarios y precios, mientras la brecha de actividad se ha cerrado mas rapido de lo previsto. Si bien el deterioro incipiente de la demanda interna aconsejaria moderar el ritmo, el Consejo resolvio que no existe espacio para pausas y acordo acelerar las alzas hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente, y el sesgo futuro se mantendra restrictivo hasta asegurar la convergencia al 3% a dos anos.",El Consejo resolvio que no existe espacio para pausas y acordo acelerar las alzas hacia un nivel fuertemente contractivo para evitar efectos de segunda vuelta.,"Codebook Plan B: clase Hawkish en estructura FORWARD_GUIDANCE cuando la declaracion de sesgo futuro contiene verbo de ajuste contractivo ('acelerar las alzas') condicionado a la convergencia inflacionaria a 24 meses, con clausula resolutiva nitida."
SYNTH_00557,2024-09-04,Dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara y constato un endurecimiento adicional de las condiciones crediticias bancarias, con contraccion de la liquidez y un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias. El diferencial de tasas con la Fed se ha ampliado, mientras la brecha de actividad se profundiza en terreno negativo y el IPCSAE (sin volatiles) muestra una trayectoria descendente compatible con la convergencia al 3% a dos anos. Por acuerdo mayoritario, el Consejo acordo reducir el nivel de la tasa de politica en 75 puntos base y senalo que, de persistir la astringencia financiera, profundizara los recortes para evitar una contraccion innecesaria del credito y de la actividad.","El Consejo acordo reducir el nivel de la tasa de politica en 75 puntos base y senalo que, de persistir la astringencia financiera, profundizara los recortes.","Codebook Plan B: clase Dovish en estructura TRANSMISION_FINANCIERA cuando la minuta contiene verbo de relajamiento ('acuerdo reducir', 'profundizara los recortes') y justifica la decision con condiciones crediticias y de liquidez, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00558,2022-12-14,Hawkish,Defensa de la TPM en su nivel maximo contractivo rechazando recortes prematuros,"En la Reunion de Politica Monetaria (RPM), el Consejo acordo mantener la Tasa de Politica Monetaria (TPM) en su nivel maximo contractivo de 11,25% y, en su forward guidance, rechaza explicitamente iniciar recortes prematuros. El IPCSAE (sin volatiles) continua elevado y las expectativas a dos anos permanecen por encima de la meta, mientras la brecha de actividad se ha cerrado mas rapido de lo previsto y algunos indicadores de actividad muestran desaceleracion. Si bien el deterioro del consumo aconsejaria moderar el sesgo, el Consejo resolvio que el riesgo de anclaje inflacionario supera el costo de una actividad mas debil. La trayectoria futura de la Tasa de Politica Monetaria (TPM) se mantendra restrictiva hasta asegurar la convergencia al 3% a dos anos, sin espacio para recortes anticipados.","El Consejo acordo mantener la Tasa de Politica Monetaria (TPM) en su nivel maximo contractivo de 11,25% y, en su forward guidance, rechaza explicitamente iniciar recortes prematuros.","Codebook Plan B: clase Hawkish en estructura FORWARD_GUIDANCE cuando la minuta contiene verbo de rechazo a la relajacion ('rechaza iniciar recortes') y mantencion en nivel maximo contractivo, incorporando la desaceleracion para evitar sesgo de topico."
SYNTH_00559,2023-04-05,Neutral,Mantencion condicionada a la actualizacion del escenario macro en el proximo IPoM,"En la Reunion de Politica Monetaria (RPM), el Consejo reviso la transmision financiera de la curva swap promedio camara, que anticipa una trayectoria estable del tipo de interes de politica en el corto plazo. El diferencial de tasas con la Fed se ha mantenido acotado, mientras el traspaso a colocaciones comerciales e hipotecarias muestra cierta moderacion. La brecha de actividad permanece negativa y el IPCSAE (sin volatiles) evoluciona en linea con lo previsto. Por acuerdo mayoritario, el Consejo acordo mantener el tipo de interes de politica, condicionando cualquier cambio a la actualizacion formal del escenario macroeconomico en el proximo IPoM. Se subrayo que la decision no prejuzga sobre movimientos futuros y que se evaluara cada dato con prudencia.","El Consejo acordo mantener el tipo de interes de politica, condicionando cualquier cambio a la actualizacion formal del escenario macroeconomico en el proximo IPoM.","Codebook Plan B: clase Neutral por decision de mantener con condicionalidad explicita a nueva informacion, en estructura TRANSMISION_FINANCIERA con lexico de curva swap y diferencial Fed sin verbos de ajuste."
SYNTH_00560,2021-12-14,Hawkish,Shock inflacionario por retiros previsionales y demanda sobrecalentada pese a desaceleracion,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, el shock inflacionario por retiros de fondos previsionales, transferencias fiscales y demanda agregada sobrecalentada mantiene el IPCSAE (sin volatiles) elevado y las expectativas por encima de la meta; por otro, algunos indicadores de actividad comienzan a desacelerarse y la brecha de producto se cierra. Si bien el agotamiento del consumo aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas del nivel de la tasa de politica hacia terreno fuertemente contractivo, priorizando el control inflacionario y la convergencia al 3% a dos anos por sobre el riesgo de una desaceleracion mayor.","Si bien el agotamiento del consumo aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas del nivel de la tasa de politica.","Codebook Plan B: clase Hawkish en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva contiene verbo de ajuste contractivo ('resolvio acelerar las alzas') pese a la desaceleracion, resolviendo explicitamente el contraste hacia la clase requerida."
SYNTH_00561,2024-01-30,Neutral,Mantencion con voto dividido y postura coherente con el corredor del IPoM,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria de la tasa de instancia. Tres consejeros argumentaron que la brecha de actividad negativa y la moderacion del IPCSAE (sin volatiles) aconsejaban mantener la tasa de instancia en su nivel actual, concluyendo que la postura es coherente con el corredor de la TPM del IPoM y con la tasa neutral nominal (3,5% a 4,5%). Dos consejeros plantearon que el sesgo restrictivo podria reducirse gradualmente. La mayoria acordo mantener la tasa de instancia, concluyendo que la postura actual es coherente con el corredor de la TPM del IPoM, sin que se anticipara una direccion definida para los proximos movimientos y evaluando cada dato con prudencia.","La mayoria acordo mantener la tasa de instancia, concluyendo que la postura actual es coherente con el corredor de la TPM del IPoM.","Codebook Plan B: clase Neutral en estructura VOTO_DIVIDIDO cuando la postura mayoritaria es de mantencion sin sesgo direccional, con argumentos sustantivos de brecha de actividad e IPCSAE."
SYNTH_00562,2023-12-19,Neutral,Mantencion unanime coherente con el corredor del IPoM,"En la Reunion de Politica Monetaria (RPM), el Consejo delibero formalmente sobre el corredor de la TPM del IPoM y concluyo que la Tasa de Politica Monetaria (TPM) se mantiene en un nivel coherente con la convergencia al 3% a dos anos. El IPCSAE (sin volatiles) evoluciona en linea con lo proyectado y la brecha de producto permanece negativa pero cerrándose gradualmente, mientras la tasa neutral nominal (3,5% a 4,5%) sigue siendo la referencia de mediano plazo. Por acuerdo unanime, el Consejo acordo mantener la Tasa de Politica Monetaria (TPM) en su nivel actual, concluyendo que la postura es coherente con el corredor de la TPM del IPoM. No se anticipa una direccion definida para los proximos movimientos y cada dato sera evaluado con prudencia reunion a reunion.","Por acuerdo unanime, el Consejo acordo mantener la Tasa de Politica Monetaria (TPM) en su nivel actual, concluyendo que la postura es coherente con el corredor de la TPM del IPoM.","Codebook Plan B: clase Neutral por decision unanime de mantencion sin sesgo direccional explicito, en estructura DELIBERACION_RPM con verbos de mantencion y sin verbos de ajuste."
SYNTH_00563,2022-12-14,Hawkish,Persistencia del IPCSAE y desanclaje de expectativas de la EEE/EOF a 2 anos,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y constato que la persistencia del IPCSAE (sin volatiles) continua siendo incompatible con la convergencia al 3% a dos anos, mientras las expectativas recogidas en la EEE y la EOF a dos anos plazo muestran un incipiente desanclaje respecto de la meta. La brecha de producto se ha cerrado mas rapido de lo previsto y algunos indicadores de actividad comienzan a desacelerarse, pero el Consejo priorizo evitar efectos de segunda vuelta en salarios y precios. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente para contener las presiones actuales. Por acuerdo mayoritario, el Consejo acordo acelerar las alzas de la Tasa de Politica Monetaria (TPM) y mantener un sesgo fuertemente contractivo, rechazando cualquier pausa prematura.","Por acuerdo mayoritario, el Consejo acordo acelerar las alzas de la Tasa de Politica Monetaria (TPM) y mantener un sesgo fuertemente contractivo, rechazando cualquier pausa prematura.","Codebook Plan B: clase Hawkish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de ajuste contractivo ('acuerdo acelerar las alzas') y explicita la priorizacion inflacionaria frente a la desaceleracion, evitando sesgo de topico."
SYNTH_00564,2024-06-18,Dovish,Convergencia del IPCSAE mas veloz que lo previsto permite avanzar hacia el rango neutral,"En la Reunion de Politica Monetaria (RPM), el Consejo evaluo el corredor de la TPM del IPoM y constato que la convergencia del IPCSAE (sin volatiles) ha sido mas veloz que lo previsto, situandose cerca de la meta. La brecha de producto permanece negativa y la demanda interna muestra fragilidad, mientras la tasa neutral nominal (3,5% a 4,5%) sugiere que la tasa de instancia aun es restrictiva en terminos reales. Si bien persisten riesgos residuales en algunos componentes de servicios, el Consejo acordo reducir la tasa de instancia en 100 puntos base, para avanzar rapidamente hacia el rango neutral y no sobre-restringir la economia. La decision fue mayoritaria, destacando que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","El Consejo acordo reducir la tasa de instancia en 100 puntos base, para avanzar rapidamente hacia el rango neutral y no sobre-restringir la economia.","Codebook Plan B: clase Dovish en estructura DELIBERACION_RPM cuando la minuta contiene verbo de relajamiento ('acuerdo reducir') y fundamenta la decision en la convergencia del IPCSAE, incorporando la brecha de actividad para evitar sesgo de topico."
SYNTH_00565,2022-07-27,Hawkish,"Presiones cambiarias intensas, diferencial restrictivo de la Fed y riesgo de pass-through","En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria de la Tasa de Politica Monetaria (TPM). Tres consejeros sostuvieron que las presiones cambiarias intensas, el diferencial de tasas restrictivo de la Fed y el riesgo de pass-through hacia bienes transables exigen acelerar las alzas hacia un nivel fuertemente contractivo y no ceder ante la desaceleracion. Dos consejeros advirtieron que la brecha de actividad ya negativa y el deterioro del consumo aconsejaban moderar el ritmo. La mayoria concluyo que el riesgo de traspaso cambiario a precios supera el costo de una actividad mas debil, por lo que acordo subir la Tasa de Politica Monetaria (TPM) en 125 puntos base, reafirmando la convergencia al 3% a dos anos como objetivo prioritario.","La mayoria concluyo que el riesgo de traspaso cambiario a precios supera el costo de una actividad mas debil, por lo que acordo subir la Tasa de Politica Monetaria (TPM) en 125 puntos base.","Codebook Plan B: clase Hawkish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de ajuste contractivo y explicita la priorizacion inflacionaria frente a la desaceleracion, evitando sesgo de topico."
SYNTH_00566,2024-04-03,Dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb en voto dividido,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la velocidad de normalizacion de la tasa rectora. Tres consejeros sostuvieron que el IPCSAE (sin volatiles) ha descendido mas rapido de lo anticipado y que la brecha de actividad negativa justifica acelerar el ciclo de relajamiento monetario mediante recortes de 75 o 100 puntos base, para no sobre-restringir la economia. Dos consejeros prefirieron un ritmo mas cauto, argumentando riesgos residuales en servicios. La mayoria acordo reducir la tasa rectora en 100 puntos base, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que el costo de fondeo aun es restrictivo y que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","La mayoria acordo reducir la tasa rectora en 100 puntos base, senalando que la tasa neutral nominal (3,5% a 4,5%) indica que el costo de fondeo aun es restrictivo.","Codebook Plan B: clase Dovish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de relajamiento ('acordo reducir') y fundamenta la decision en convergencia del IPCSAE, incorporando inflacion para evitar sesgo de topico."
SYNTH_00567,2022-10-12,Hawkish,Presiones cambiarias y pass-through pese a debilidad de la actividad,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, las presiones cambiarias intensas, el diferencial de tasas restrictivo de la Fed y el riesgo de pass-through hacia bienes transables mantienen el IPCSAE (sin volatiles) elevado; por otro, la brecha de actividad negativa y el deterioro del consumo sugieren una desaceleracion mas profunda. Si bien el debilitamiento de la demanda interna aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas de la tasa rectora hacia un nivel fuertemente contractivo, para evitar que el traspaso cambiario se consolide en precios. La tasa neutral nominal (3,5% a 4,5%) se considera insuficiente, por lo que no existe espacio para pausas hasta asegurar la convergencia al 3% a dos anos.","Si bien el debilitamiento de la demanda interna aconsejaria moderar el ritmo de ajuste, el Consejo resolvio por mayoria acelerar las alzas de la tasa rectora hacia un nivel fuertemente contractivo.","Codebook Plan B: clase Hawkish en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva contiene verbo de ajuste contractivo ('resolvio acelerar las alzas') pese a la desaceleracion, resolviendo explicitamente el contraste hacia la clase requerida."
SYNTH_00568,2024-06-18,Dovish,Convergencia del IPCSAE mas veloz permite avanzar hacia el rango neutral,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la velocidad de normalizacion de la tasa rectora. Tres consejeros sostuvieron que la convergencia del IPCSAE (sin volatiles) ha sido mas veloz que lo previsto en el corredor de la TPM del IPoM, situandose cerca de la meta, y que la brecha de actividad negativa justifica avanzar rapidamente hacia el rango de la tasa neutral nominal (3,5% a 4,5%). Dos consejeros prefirieron un ritmo mas cauto, argumentando riesgos residuales en servicios. La mayoria acordo reducir la tasa rectora en 100 puntos base, senalando que la inflacion subyacente a dos anos ya es compatible con la convergencia al 3% a dos anos y que mantener una postura restrictiva innecesaria comprometeria la recuperacion.","La mayoria acordo reducir la tasa rectora en 100 puntos base, senalando que la inflacion subyacente a dos anos ya es compatible con la convergencia al 3% a dos anos.","Codebook Plan B: clase Dovish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de relajamiento ('acordo reducir') y fundamenta la decision en convergencia del IPCSAE, incorporando la brecha de actividad para evitar sesgo de topico."
SYNTH_00569,2024-01-30,Neutral,Balance de riesgos neutral: costos externos compensados por debilidad de la demanda,"En la Reunion de Politica Monetaria (RPM), el Consejo analizo dos fuerzas contrapuestas: por un lado, las presiones de costos externos y el riesgo de pass-through cambiario mantienen cierta presion sobre los precios transables; por otro, la debilidad de la demanda interna y las holguras de capacidad en la economia actuan como amortiguadores de la inflacion. Si bien persisten riesgos al alza en algunos componentes del IPCSAE (sin volatiles), el Consejo resolvio por mayoria mantener el nivel de la tasa de politica en su nivel actual, concluyendo que el balance de riesgos es neutral y que la postura es coherente con el corredor de la TPM del IPoM y con la convergencia al 3% a dos anos. No obstante la volatilidad externa, no existe espacio para senales prematuras en ninguna direccion.","El Consejo resolvio por mayoria mantener el nivel de la tasa de politica en su nivel actual, concluyendo que el balance de riesgos es neutral.","Codebook Plan B: clase Neutral en estructura CONCESIVO_CONSTRASTE cuando la clausula resolutiva es de mantencion sin sesgo direccional, resolviendo explicitamente entre fuerzas contrapuestas de costos externos y holguras internas."
SYNTH_00570,2024-09-04,Dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,"En la Reunion de Politica Monetaria (RPM), el Consejo registro una division de votos respecto de la trayectoria de la tasa de instancia. Tres consejeros sostuvieron que la astringencia de las condiciones crediticias bancarias y la contraccion de la liquidez, con un traspaso mas restrictivo hacia colocaciones comerciales e hipotecarias, aconsejan profundizar los recortes de la tasa rectora para evitar una contraccion innecesaria del credito y de la actividad. Dos consejeros prefirieron un ritmo mas cauto, argumentando que el IPCSAE (sin volatiles) aun no converge plenamente a la meta. La mayoria acordo reducir la tasa de instancia en 75 puntos base, senalando que la brecha de actividad negativa y la moderacion del IPCSAE permiten avanzar hacia el rango de la tasa neutral nominal (3,5% a 4,5%) sin comprometer la convergencia al 3% a dos anos.","La mayoria acordo reducir la tasa de instancia en 75 puntos base, senalando que la brecha de actividad negativa y la moderacion del IPCSAE permiten avanzar hacia el rango de la tasa neutral nominal (3,5% a 4,5%).","Codebook Plan B: clase Dovish en estructura VOTO_DIVIDIDO cuando la postura mayoritaria contiene verbo de relajamiento ('acordo reducir') y justifica la decision con condiciones crediticias y de liquidez, incorporando el IPCSAE para evitar sesgo de topico."
SYNTH_00571,2024-06-18,Dovish,Deterioro marcado del mercado laboral aconseja recortar el costo de fondeo interbancario,"En la Reunion de Politica Monetaria (RPM), el Consejo acordo reducir el costo de fondeo interbancario en 75 puntos base y, en su forward guidance, senalo que la trayectoria futura estara condicionada a la convergencia inflacionaria a 24 meses. El mercado laboral muestra un deterioro marcado, con aumento de la tasa de desocupacion, destruccion de empleo asalariado formal y caida de los salarios reales, mientras el IPCSAE (sin volatiles) ha cedido hacia la meta y la brecha de actividad permanece negativa. Si bien persisten riesgos residuales en servicios, el Consejo resolvio que el costo de fondeo interbancario debe reducirse para evitar una contraccion prolongada del empleo, reafirmando que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","El Consejo resolvio que el costo de fondeo interbancario debe reducirse para evitar una contraccion prolongada del empleo, reafirmando que la convergencia al 3% a dos anos se asegura mejor evitando una recesion innecesaria.","Codebook Plan B: clase Dovish en estructura FORWARD_GUIDANCE cuando la declaracion de sesgo futuro contiene verbo de relajamiento ('acordo reducir') condicionado a la convergencia inflacionaria a 24 meses, incorporando el IPCSAE para evitar sesgo de topico."
